date_key,gain_whole_market_1,gain_whole_market_2,gain_000905.SH_1,gain_000905.SH_2
2005-03-31,0.0,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,0.0
2005-04-04,0.0,0.0,0.0,0.0
2005-04-05,0.0,0.0,0.0,0.0
2005-04-06,0.0,0.0,0.0,0.0
2005-04-07,0.0,0.0,0.0,0.0
2005-04-08,0.0,0.0,0.0,0.0
2005-04-11,0.0,0.0,0.0,0.0
2005-04-12,0.0,0.0,0.0,0.0
2005-04-13,0.0,0.0,0.0,0.0
2005-04-14,0.0,0.0,0.0,0.0
2005-04-15,0.0,0.0,0.0,0.0
2005-04-18,0.0,0.0,0.0,0.0
2005-04-19,0.0,0.0,0.0,0.0
2005-04-20,0.0,0.0,0.0,0.0
2005-04-21,0.0,0.0,0.0,0.0
2005-04-22,0.0,0.0,0.0,0.0
2005-04-25,0.0,0.0,0.0,0.0
2005-04-26,0.0,0.0,0.0,0.0
2005-04-27,0.0,0.0,0.0,0.0
2005-04-28,0.0,0.0,0.0,0.0
2005-04-29,0.0,0.0,0.0,0.0
2005-05-09,0.0,0.0,0.0,0.0
2005-05-10,0.0,0.0,0.0,0.0
2005-05-11,0.0,0.0,0.0,0.0
2005-05-12,0.0,0.0,0.0,0.0
2005-05-13,0.0,0.0,0.0,0.0
2005-05-16,0.0,0.0,0.0,0.0
2005-05-17,0.0,0.0,0.0,0.0
2005-05-18,0.0,0.0,0.0,0.0
2005-05-19,0.0,0.0,0.0,0.0
2005-05-20,0.0,0.0,0.0,0.0
2005-05-23,0.0,0.0,0.0,0.0
2005-05-24,0.0,0.0,0.0,0.0
2005-05-25,0.0,0.0,0.0,0.0
2005-05-26,0.0,0.0,0.0,0.0
2005-05-27,0.0,0.0,0.0,0.0
2005-05-30,0.0,0.0,0.0,0.0
2005-05-31,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0
2005-06-02,0.0,0.0,0.0,0.0
2005-06-03,0.0,0.0,0.0,0.0
2005-06-06,0.0,0.0,0.0,0.0
2005-06-07,0.0,0.0,0.0,0.0
2005-06-08,0.0,0.0,0.0,0.0
2005-06-09,0.0,0.0,0.0,0.0
2005-06-10,0.0,0.0,0.0,0.0
2005-06-13,0.0,0.0,0.0,0.0
2005-06-14,0.0,0.0,0.0,0.0
2005-06-15,0.0,0.0,0.0,0.0
2005-06-16,0.0,0.0,0.0,0.0
2005-06-17,0.0,0.0,0.0,0.0
2005-06-20,0.0,0.0,0.0,0.0
2005-06-21,0.0,0.0,0.0,0.0
2005-06-22,0.0,0.0,0.0,0.0
2005-06-23,0.0,0.0,0.0,0.0
2005-06-24,0.0,0.0,0.0,0.0
2005-06-27,0.0,0.0,0.0,0.0
2005-06-28,0.0,0.0,0.0,0.0
2005-06-29,0.0,0.0,0.0,0.0
2005-06-30,0.0,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0
2005-07-04,0.0,0.0,0.0,0.0
2005-07-05,0.0,0.0,0.0,0.0
2005-07-06,0.0,0.0,0.0,0.0
2005-07-07,-0.016880916501339098,-0.012179025439329399,-0.0053392128769722,0.0
2005-07-08,0.10004181109924551,-0.012179025439329399,0.028086331494632702,0.0
2005-07-11,0.14367871750084552,0.0305640845370822,0.0397330578734536,0.0116467263788209
2005-07-12,-0.028478024034222588,-0.07179058064034119,0.0397330578734536,0.0116467263788209
2005-07-13,-0.014367945474832888,-0.07179058064034119,0.0397330578734536,0.0116467263788209
2005-07-14,-0.02747518702951889,-0.07415833377670279,0.0395965372381478,0.0115102057435151
2005-07-15,0.020106729908002507,-0.0367386370398162,0.06454548267624641,0.0115102057435151
2005-07-18,0.09926539699039481,0.030722172977762502,0.0895443045814481,0.0365090276487168
2005-07-19,0.07118474348956282,0.006835625138469505,0.0806580240359214,0.0365090276487168
2005-07-20,0.033290837796439515,-0.014606011468956997,0.0746737184772722,0.030524722090067603
2005-07-21,0.03456502562162291,-0.007189537844040797,0.078214598047901,0.0340656016606964
2005-07-22,-0.06452091775279958,-0.09088552025862288,0.0548514084037022,0.0107024120164976
2005-07-25,-0.055633703074571085,-0.08814516027792768,0.0548514084037022,0.0107024120164976
2005-07-26,-0.16863916713795968,-0.15767449959044527,0.0314920598573637,-0.012656936529840901
2005-07-27,-0.24795660780962536,-0.19759837965263008,0.012432070259839396,-0.012656936529840901
2005-07-28,-0.24294774928426957,-0.20002620146232228,0.016158907099731296,-0.012656936529840901
2005-07-29,-0.22917237402793278,-0.1927502969269932,0.019375938680040495,-0.0094399049495317
2005-08-01,-0.2558961991554647,-0.2117344405096008,0.011805616566934296,-0.0170102270626379
2005-08-02,-0.3188660508369914,-0.2477930888304436,-0.0051060946085152055,-0.0170102270626379
2005-08-03,-0.3513976128608405,-0.258328649882094,-0.013533843703297105,-0.0170102270626379
2005-08-04,-0.32790843268357506,-0.2525665595927902,-0.007683702263787605,-0.0170102270626379
2005-08-05,-0.4340736703277698,-0.31397143690003076,-0.036737694267344405,-0.046064219066194706
2005-08-08,-0.4340736703277698,-0.31397143690003076,-0.036737694267344405,-0.046064219066194706
2005-08-09,-0.4782887358805519,-0.3512128567806311,-0.054169731847150605,-0.0634962566460009
2005-08-10,-0.46947693577613747,-0.3512128567806311,-0.054169731847150605,-0.0634962566460009
2005-08-11,-0.4803421463652995,-0.3512128567806311,-0.054169731847150605,-0.0634962566460009
2005-08-12,-0.49783731827,-0.3512128567806311,-0.054169731847150605,-0.0634962566460009
2005-08-15,-0.559663311424053,-0.41226237870428695,-0.08228650738999631,-0.0916130321888466
2005-08-16,-0.5601517177401589,-0.41275078502039286,-0.08277491370610221,-0.0921014385049525
2005-08-17,-0.6067688227775843,-0.45936789005781814,-0.10080597270609432,-0.11013249750494461
2005-08-18,-0.6438734544655574,-0.45936789005781814,-0.10080597270609432,-0.11013249750494461
2005-08-19,-0.6399625895725456,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-22,-0.6637187963463148,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-23,-0.6637187963463148,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-24,-0.6637187963463148,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-25,-0.6637187963463148,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-26,-0.6617170522239272,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-29,-0.6617170522239272,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-30,-0.6560537041553424,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-08-31,-0.698724028721655,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-09-01,-0.698724028721655,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-09-02,-0.698724028721655,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-09-05,-0.698724028721655,-0.45936789005781814,-0.10106183157086741,-0.11013249750494461
2005-09-06,-0.7535609432850184,-0.5142048046211817,-0.10106183157086741,-0.11013249750494461
2005-09-07,-0.7535609432850184,-0.5142048046211817,-0.10106183157086741,-0.11013249750494461
2005-09-08,-0.7499945445420109,-0.5099724076725469,-0.10106183157086741,-0.11013249750494461
2005-09-09,-0.7615140678082196,-0.5099724076725469,-0.10106183157086741,-0.11013249750494461
2005-09-12,-0.7615140678082196,-0.5099724076725469,-0.10106183157086741,-0.11013249750494461
2005-09-13,-0.7615140678082196,-0.5099724076725469,-0.10106183157086741,-0.11013249750494461
2005-09-14,-0.7481466834675691,-0.5099724076725469,-0.10106183157086741,-0.11013249750494461
2005-09-15,-0.7426027188377724,-0.5099724076725469,-0.09721124677181302,-0.11013249750494461
2005-09-16,-0.7430558259549216,-0.5099724076725469,-0.09721124677181302,-0.11013249750494461
2005-09-19,-0.7116690618490618,-0.4774425731554344,-0.08330507450165361,-0.11013249750494461
2005-09-20,-0.7191494655752982,-0.4849229768816709,-0.09013118679159561,-0.11013249750494461
2005-09-21,-0.7531616515807258,-0.4992447054936272,-0.09013118679159561,-0.11013249750494461
2005-09-22,-0.8165401002910303,-0.5449618822472653,-0.09013118679159561,-0.11013249750494461
2005-09-23,-0.7668373795823885,-0.4952591615386235,-0.07702307029547811,-0.09702438100882711
2005-09-26,-0.7905924334796602,-0.5024750194850427,-0.08423892824189731,-0.09702438100882711
2005-09-27,-0.8395252019366665,-0.5307580185104499,-0.08423892824189731,-0.09702438100882711
2005-09-28,-0.8326297781129678,-0.529786921349983,-0.08423892824189731,-0.09702438100882711
2005-09-29,-0.8443740806931955,-0.5415312239302107,-0.08423892824189731,-0.09702438100882711
2005-09-30,-0.8525075814499443,-0.5499967740989622,-0.0862839657193289,-0.09702438100882711
2005-10-10,-0.8525075814499443,-0.5499967740989622,-0.0862839657193289,-0.09702438100882711
2005-10-11,-0.828584096108516,-0.5499967740989622,-0.0862839657193289,-0.09702438100882711
2005-10-12,-0.8028298244851905,-0.5287177668322774,-0.07599134741143991,-0.08673176270093812
2005-10-13,-0.8184965679579701,-0.5326824503459985,-0.07599134741143991,-0.08673176270093812
2005-10-14,-0.8296409573886984,-0.5326824503459985,-0.07599134741143991,-0.08673176270093812
2005-10-17,-0.8296409573886984,-0.5326824503459985,-0.07599134741143991,-0.08673176270093812
2005-10-18,-0.795082094214523,-0.4981235871718232,-0.059133021885072315,-0.08673176270093812
2005-10-19,-0.8102057071661147,-0.5132472001234148,-0.06743639373038392,-0.08673176270093812
2005-10-20,-0.8102057071661147,-0.5132472001234148,-0.06743639373038392,-0.08673176270093812
2005-10-21,-0.7933286636184844,-0.5058898683389477,-0.057916681967220815,-0.08673176270093812
2005-10-24,-0.7901736061977954,-0.5031563113208538,-0.05487114723071942,-0.08673176270093812
2005-10-25,-0.8649320663676914,-0.5265170128677165,-0.07760579995775072,-0.08673176270093812
2005-10-26,-0.8377302690692493,-0.5265170128677165,-0.07760579995775072,-0.08673176270093812
2005-10-27,-0.8273217116993676,-0.5265170128677165,-0.07760579995775072,-0.08673176270093812
2005-10-28,-0.8273217116993676,-0.5265170128677165,-0.07760579995775072,-0.08673176270093812
2005-10-31,-0.826653561396773,-0.5381469237371648,-0.08195962731273432,-0.08673176270093812
2005-11-01,-0.8475147314630869,-0.5546196457048035,-0.08841247326790452,-0.09318460865610832
2005-11-02,-0.8746922500282047,-0.5817971642699213,-0.08841247326790452,-0.09318460865610832
2005-11-03,-0.8334106613517803,-0.5817971642699213,-0.08841247326790452,-0.09318460865610832
2005-11-04,-0.8462319730386892,-0.598764517414491,-0.09587631566179382,-0.09318460865610832
2005-11-07,-0.851860552641057,-0.6106318821885345,-0.09587631566179382,-0.09318460865610832
2005-11-08,-0.841303701660401,-0.6106318821885345,-0.09587631566179382,-0.09318460865610832
2005-11-09,-0.8449300884069297,-0.6097012153366911,-0.09587631566179382,-0.09318460865610832
2005-11-10,-0.8902691238250383,-0.6097012153366911,-0.09587631566179382,-0.09318460865610832
2005-11-11,-0.9016677246662148,-0.6210998161778676,-0.09914637808113072,-0.09318460865610832
2005-11-14,-0.9016677246662148,-0.6210998161778676,-0.09914637808113072,-0.09318460865610832
2005-11-15,-0.8946649280627553,-0.6210998161778676,-0.09914637808113072,-0.09318460865610832
2005-11-16,-0.9089561226746703,-0.6210998161778676,-0.09914637808113072,-0.09318460865610832
2005-11-17,-0.9084991149916757,-0.6210998161778676,-0.09914637808113072,-0.09318460865610832
2005-11-18,-0.9084991149916757,-0.6210998161778676,-0.09914637808113072,-0.09318460865610832
2005-11-21,-0.8911583748110713,-0.6068402432462403,-0.09533730031066032,-0.09318460865610832
2005-11-22,-0.9671878870101136,-0.6327028349698118,-0.11343480804948732,-0.09318460865610832
2005-11-23,-0.9840117411212665,-0.6419213610563557,-0.12104013607409642,-0.09318460865610832
2005-11-24,-0.9847007754592358,-0.6419213610563557,-0.12104013607409642,-0.09318460865610832
2005-11-25,-0.9847007754592358,-0.6419213610563557,-0.12104013607409642,-0.09318460865610832
2005-11-28,-0.989097781409977,-0.6419213610563557,-0.12104013607409642,-0.09318460865610832
2005-11-29,-1.015929331954787,-0.6419213610563557,-0.12104013607409642,-0.09318460865610832
2005-11-30,-1.0058766868138787,-0.6419213610563557,-0.11803381329260952,-0.09318460865610832
2005-12-01,-1.0111464887531554,-0.6465193997670476,-0.11961432626270752,-0.09318460865610832
2005-12-02,-1.0401968898562481,-0.6465193997670476,-0.11961432626270752,-0.09318460865610832
2005-12-05,-1.0804698895044993,-0.6465193997670476,-0.14553865350062412,-0.09318460865610832
2005-12-06,-1.0578378008816387,-0.6381651606183543,-0.14553865350062412,-0.09318460865610832
2005-12-07,-1.0578378008816387,-0.6381651606183543,-0.14553865350062412,-0.09318460865610832
2005-12-08,-1.0630698774973508,-0.6418839084909554,-0.1470519822437351,-0.09318460865610832
2005-12-09,-1.0284708748963969,-0.6418839084909554,-0.1470519822437351,-0.09318460865610832
2005-12-12,-1.0172331117967996,-0.6276559515075333,-0.1405788376979938,-0.08671146411036702
2005-12-13,-1.017491957280986,-0.628203665725999,-0.1401665615641546,-0.08629918797652782
2005-12-14,-0.9868007174444727,-0.6077650357260389,-0.130935002734511,-0.07706762914688421
2005-12-15,-1.0014699868050239,-0.62243430508659,-0.1369227920774417,-0.08305541848981492
2005-12-16,-0.977204351251991,-0.62243430508659,-0.1284995616818844,-0.08305541848981492
2005-12-19,-0.9745276468177753,-0.6197576006523743,-0.1282958773918288,-0.08285173419975932
2005-12-20,-0.9620705807776445,-0.6168834983954548,-0.12660809307539708,-0.08285173419975932
2005-12-21,-0.9825277691067608,-0.630921524847261,-0.13302725495270698,-0.08285173419975932
2005-12-22,-0.9682200464244287,-0.630921524847261,-0.1273498884935308,-0.08285173419975932
2005-12-23,-0.9519457012492327,-0.6215210475889196,-0.1153456279652997,-0.07084747367152822
2005-12-26,-0.935276493314762,-0.6048518396544489,-0.1064214122939946,-0.061923258000223115
2005-12-27,-0.9285452859207941,-0.6039962957972332,-0.1048286263391747,-0.06033047204540321
2005-12-28,-0.9228754125393611,-0.6039962957972332,-0.1016973071086618,-0.05719915281489031
2005-12-29,-0.901999018365701,-0.6039962957972332,-0.0906296519638464,-0.04613149767007491
2005-12-30,-0.9210517427621444,-0.6230490201936767,-0.0982966959146712,-0.05379854162089971
2006-01-04,-0.8704477825442734,-0.6230490201936767,-0.0849004935937253,-0.05379854162089971
2006-01-05,-0.9096349341343214,-0.6775662008511198,-0.0849004935937253,-0.05379854162089971
2006-01-06,-0.9014440133426235,-0.6775662008511198,-0.0745210059306497,-0.05379854162089971
2006-01-09,-0.8857117680736728,-0.6775662008511198,-0.059907582899288,-0.05379854162089971
2006-01-10,-0.8761682634077143,-0.6775662008511198,-0.0531684341406226,-0.04705939286223431
2006-01-11,-0.8872985867365077,-0.6775662008511198,-0.0583288414793995,-0.05221980020101121
2006-01-12,-0.8992967397319518,-0.6775662008511198,-0.0583288414793995,-0.05221980020101121
2006-01-13,-0.8976613744260707,-0.6771073423312406,-0.052866227353710896,-0.04675718607532261
2006-01-16,-0.9041944269500852,-0.6771073423312406,-0.0660030774923284,-0.059894036213940106
2006-01-17,-0.9114035483913934,-0.6813565451123362,-0.0671446239223039,-0.059894036213940106
2006-01-18,-0.8504950732675435,-0.6813565451123362,-0.045770815995259,-0.038520228286895206
2006-01-19,-0.8115512465911401,-0.6483913339612566,-0.0343681356070187,-0.027117547898654906
2006-01-20,-0.8147436540918793,-0.6515837414619958,-0.0313618474723861,-0.024111259764022307
2006-01-23,-0.8020721577224271,-0.6515837414619958,-0.022688131763308403,-0.015437544054944607
2006-01-24,-0.8063801246645159,-0.6523331872195083,-0.0234375775208209,-0.016186989812457107
2006-01-25,-0.790267951028242,-0.655002441309389,-0.0261068316107016,-0.018856243902337807
2006-02-06,-0.6807916723037056,-0.5935839618642579,-0.0022546666342427024,0.004995921074121092
2006-02-07,-0.6855108843045462,-0.5983031738650985,-0.0015820482892065025,0.0056685394191572916
2006-02-08,-0.6837427328816477,-0.5969084238031577,-0.00018729822726570237,0.0056685394191572916
2006-02-09,-0.7490967745386428,-0.6486809517885042,-0.013872390832079001,-0.008016553185656007
2006-02-10,-0.7848502364792765,-0.6594013733805935,-0.013872390832079001,-0.008016553185656007
2006-02-13,-0.7870037533138363,-0.6615548902151532,-0.0173449711779715,-0.011489133531548507
2006-02-14,-0.8040161012088463,-0.6697460182680078,-0.0173449711779715,-0.011489133531548507
2006-02-15,-0.7907485207778483,-0.6626841468786907,-0.0172435626129179,-0.011387724966494907
2006-02-16,-0.8247334437425061,-0.6391449985466771,-0.0172435626129179,-0.011387724966494907
2006-02-17,-0.8426749413691352,-0.6393900377296685,-0.0262555591808164,-0.011387724966494907
2006-02-20,-0.8325765753571649,-0.6393900377296685,-0.0262555591808164,-0.011387724966494907
2006-02-21,-0.8325765753571649,-0.6393900377296685,-0.0262555591808164,-0.011387724966494907
2006-02-22,-0.8361065042698221,-0.6429199666423258,-0.026328476986856753,-0.011387724966494907
2006-02-23,-0.8362479465457573,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-02-24,-0.8077107117336998,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-02-27,-0.8101885922703325,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-02-28,-0.7993454393250252,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-01,-0.78086816257562,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-02,-0.8567491164058076,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-03,-0.8477298736872395,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-06,-0.856388953811517,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-07,-0.9481058599111467,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-08,-0.9557108228007685,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-09,-0.9793356826965511,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-10,-0.9793356826965511,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-13,-0.9535360551917458,-0.6443435472416801,-0.026328476986856753,-0.011387724966494907
2006-03-14,-0.9553403102138237,-0.6459038013202297,-0.026328476986856753,-0.011387724966494907
2006-03-15,-0.914480457128369,-0.6459038013202297,-0.026328476986856753,-0.011387724966494907
2006-03-16,-0.9152504083824925,-0.6442093856477292,-0.023330926800136053,-0.011387724966494907
2006-03-17,-0.9267273507339195,-0.6524477356647485,-0.025225859218420854,-0.011387724966494907
