交易日期,"tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2007-11-01,,,,,,,,,,,0,,,0,,,
2007-12-01,,,,,,,,,,,0,,,0,,,
2008-01-01,,,,,,,,,,,0,,,0,,,
2008-02-01,,,,,,,,,,,0,,,0,,,
2008-03-01,,,,,,,,,,,0,,,0,,,
2008-04-01,,,,,,,,,,,0,,,0,,,
2008-05-01,,,,,,,,,,,0,,,0,,,
2008-06-01,,,,,,,,,,,0,,,0,,,
2008-07-01,,,,,,,,,,,0,,,0,,,
2008-08-01,,,,,,,,,,,0,,,0,,,
2008-09-01,,,,,,,,,,,0,,,0,,,
2008-10-01,,,,,,,,,,,0,,,0,,,
2008-11-01,,,,,,,,,,,0,,,0,,,
2008-12-01,,,,,,,,,,,0,,,0,,,
2009-01-01,,,,,,,,,,,0,,,0,,,
2009-02-01,,,,,,,,,,,0,,,0,,,
2009-03-01,,,,,,,,,,,0,,,0,,,
2009-04-01,,,,,,,,,,,0,,,0,,,
2009-05-01,,,,,,,,,,,0,,,0,,,
2009-06-01,,,,,,,,,,,0,,,0,,,
2009-07-01,,,,,,,,,,,0,,,0,,,
2009-08-01,,,,,,,,,,,0,,,0,,,
2009-09-01,,,,,,,,,,,0,,,0,,,
2009-10-01,,,,,,,,,,,0,,,0,,,
2009-11-01,,,,,,,,,,,0,,,0,,,
2009-12-01,,,,,,,,,,,0,,,0,,,
2010-01-01,,,,,,,,,,,0,,,0,,,
2010-02-01,,,,,,,,,,,0,,,0,,,
2010-03-01,,,,,,,,,,,0,,,0,,,
2010-04-01,,,,,,,,,,,0,,,0,,,
2010-05-01,,,,,,,,,,,0,,,0,,,
2010-06-01,,,,,,,,,,,0,,,0,,,
2010-07-01,,,,,,,,,,,0,,,0,,,
2010-08-01,,,,,,,,,,,0,,,0,,,
2010-09-01,,,,,,,,,,,0,,,0,,,
2010-10-01,,,,,,,,,,,0,,,0,,,
2010-11-01,,,,,,,,,,,0,,,0,,,
2010-12-01,,,,,,,,,,,0,,,0,,,
2011-01-01,,,,,,,,,,,0,,,0,,,
2011-02-01,,,,,,,,,,,0,,,0,,,
2011-03-01,,,,,,,,,,,0,,,0,,,
2011-04-01,,,,,,,,,,,0,,,0,,,
2011-05-01,,,,,,,,,,,0,,,0,,,
2011-06-01,,,,,,,,,,,0,,,0,,,
2011-07-01,,,,,,,,,,,0,,,0,,,
2011-08-01,,,,,,,,,,,0,,,0,,,
2011-09-01,,,,,,,,,,,0,,,0,,,
2011-10-01,,,,,,,,,,,0,,,0,,,
2011-11-01,,,,,,,,,,,0,,,0,,,
2011-12-01,,,,,,,,,,,0,,,0,,,
2012-01-01,,,,,,,,,,,0,,,0,,,
2012-02-01,,,,,,,,,,,0,,,0,,,
2012-03-01,,,,,,,,,,,0,,,0,,,
2012-04-01,,,,,,,,,,,0,,,0,,,
2012-05-01,,,,,,,,,,,0,,,0,,,
2012-06-01,,,,,,,,,,,0,,,0,,,
2012-07-01,,,,,,,,,,,0,,,0,,,
2012-08-01,,,,,,,,,,,0,,,0,,,
2012-09-01,,,,,,,,,,,0,,,0,,,
2012-10-01,,,,,,,,,,,0,,,0,,,
2012-11-01,,,,,,,,,,,0,,,0,,,
2012-12-01,,,,,,,,,,,0,,,0,,,
2013-01-01,,,,,,,,,,,0,,,0,,,
2013-02-01,,,,,,,,,,,0,,,0,,,
2013-03-01,,,,,,,,,,,0,,,0,,,
2013-04-01,,,,,,,,,,,0,,,0,,,
2013-05-01,,,,,,,,,,,0,,,0,,,
2013-06-01,,,,,,,,,,,0,,,0,,,
2013-07-01,,,,,,,,,,,0,,,0,,,
2013-08-01,,,,,,,,,,,0,,,0,,,
2013-09-01,,,,,,,,,,,0,,,0,,,
2013-10-01,,,,,,,,,,,0,,,0,,,
2013-11-01,,,,,,,,,,,0,,,0,,,
2013-12-01,,,,,,,,,,,0,,,0,,,
2014-01-01,,,,,,,,,,,0,,,0,,,
2014-02-01,,,,,,,,,,,0,,,0,,,
2014-03-01,,,,,,,,,,,0,,,0,,,
2014-04-01,,,,,,,,,,,0,,,0,,,
2014-05-01,,,,,,,,,,,0,,,0,,,
2014-06-01,,,,,,,,,,,0,,,0,,,
2014-07-01,,,,,,,,,,,0,,,0,,,
2014-08-01,,,,,,,,,,,0,,,0,,,
2014-09-01,,,,,,,,,,,0,,,0,,,
2014-10-01,-0.14695398342804206,-0.09219948650067247,-0.30006819127280093,-0.6604570381974337,0.883727433593861,-1.0,,,,,8,-0.0012372506375000003,0.005455167348142237,8,0.002808804887400279,0.015380100819725323,-0.4035328116403489
2014-11-01,0.4876509868854774,0.22279093393159988,0.05920605654828912,0.010372527533590824,0.11933836080606754,-0.025114414626452333,-0.2193173357085489,-0.07106423593031137,-0.23139630816125825,-0.011397354462032978,20,0.0003376756015000001,0.006325969063126943,20,0.00242543083739387,0.012878822003200459,0.2511728191125357
2014-12-01,-0.19173842536811617,-0.09813801407495037,0.2028904098707676,-0.10292029172435273,-0.42088807760723357,0.19869880852379937,0.24309286405644656,-0.04860514462891794,-0.06100207247804743,0.10129756272132423,23,-0.0011064458704347828,0.005756047453893108,23,-0.005449792404032755,0.02180170756305432,-0.10015836455005812
2015-01-01,0.3693310854466573,-0.05506204064743267,0.0759005913605834,0.3810800832980502,0.012027047003020134,-0.31944731096600687,-0.15460247549896397,0.07491387230582355,0.12762695272731706,-0.03432900654444657,20,0.0022541006055,0.005219453193276755,20,0.00456316062343249,0.013476083280366022,0.1774945381617942
2015-02-01,0.7126989877961943,0.34303744283184107,-0.06146273917956756,-0.16779653450152024,-0.10801653252597967,-0.04000931883951681,-0.05402663942508727,-0.11518786252225437,-0.3836099594556624,-0.6912662560400729,15,0.0013109155093333333,0.004266219493268468,15,0.0056240916566531315,0.009582811278969676,0.014411993177392557
2015-03-01,0.49291853861953083,-0.007351710088248513,-0.34229251988424686,-0.4127755790223158,-0.15291996559536425,0.17822914924611302,0.43384492862937635,0.28942263813502245,-0.05527995511258743,-0.3622747262041593,22,0.0027494188377272725,0.005506043050892433,22,0.010872511425093968,0.011719407749509487,0.021993855644898714
2015-04-01,0.026204527474532106,-0.1121989588469216,0.26250967138776066,0.19258127692938065,-0.09793603603867483,-0.035485619793214275,0.05515516508820671,-0.22849788841280247,0.027206483846801653,-0.08507209881357383,21,0.00327468498095238,0.005478246488778236,21,0.008909383669374408,0.020007813687223666,-0.13548709896444877
2015-05-01,0.18946792427040662,0.30772952867382614,-0.015984062064848235,-0.0357278369963598,-0.09493964243225884,-0.03371573034151292,-0.025022420687331584,-0.18385493281674486,0.16460701336164454,-0.0244509049612102,20,0.0034134110600000005,0.007322454393419289,20,0.015499880917396009,0.02354786716107368,0.2967321206493503
2015-06-01,0.44542332894649406,0.24962571807156794,0.0923879734859627,0.19835254624048954,-0.001364429477429805,-0.2432254180582423,-0.07388220191494857,0.18167484732583758,0.23388926754077538,0.12888985506323858,21,-0.0020000173,0.008099917416515449,21,-0.005874592620604063,0.03779622807631433,0.16778757931767915
2015-07-01,0.0602055190678561,-0.17458516192035728,0.07557706434087304,0.05744311236514192,0.030605564677495624,0.0052643567580227,0.14742595808182762,0.4746409334316166,0.10187033312303914,-0.07258226199541225,23,-0.0009198464330434783,0.008623386487552695,23,-0.007969092158116435,0.04204685915962056,0.20941697991082525
2015-08-01,0.2516004510319075,-0.2940255009158196,-0.06378060733034933,0.08572220150032686,-0.1481033606291317,-0.1613301701491891,0.031510646085758376,-0.056105380805916,-0.11761680674655199,-0.2186363278820895,21,-0.0008159799995238095,0.005856759917086146,21,-0.004910420028443334,0.04135812311949504,0.1101186519723655
2015-09-01,0.17918289919199096,-0.29930322489247946,-0.37305397354064534,-0.05425677321857592,0.05726138680707909,0.4984592491347748,0.35871496086511984,-0.2317539457230734,-0.547215993261032,-0.13577217095538635,20,-0.00046771704300000024,0.006972808776096539,20,-0.0026310976807852006,0.034137763340048914,0.1783219328327041
2015-10-01,0.29491050783315065,-0.2546744351893601,-0.32082345178968796,-0.2392594018855378,-0.010463123292763513,-0.0839760706612575,-0.19799356145553604,0.12531671752367704,0.28045668172438054,-0.2213036486964089,17,0.0022050364529411764,0.007711577952933379,17,0.0108506177216873,0.02455647163088548,0.3736703104774462
2015-11-01,0.060591849132401815,-0.1152314327344445,0.16457141819384102,-0.18006101207274322,-0.1323895868378964,-0.3801316027126556,-0.18836084116001037,0.10567781236998285,-0.16285303498777437,0.15693870242611727,21,0.0012795521295238096,0.00473926839186865,21,0.00612501045091471,0.022895339912327894,0.10651624274701857
2015-12-01,-0.16497790432220136,-0.004717637384368507,0.25141629653331504,-0.02138437550050647,-0.316416702084773,-0.08159854692672207,0.1347211031163786,-0.3680201833349225,-0.06688262201685488,0.19757558567207387,23,0.0018250032304347832,0.006050245777510138,23,0.003443099017963173,0.015257133594729907,-0.11496673646668715
2016-01-01,-0.35352690239440454,0.1443228154833493,-0.15364056008217294,0.2747916099054682,-0.1479895926805474,-0.021255911227592645,-0.07401526861693722,-0.19880997981927118,0.023010941363542065,-0.19992983275490567,20,-0.003107348565,0.01019376037501319,20,-0.015962316873112458,0.04128270525681352,-0.350554472877378
2016-02-01,0.009764637081117519,0.11187659768154579,-0.11429596483677636,0.06866685697956532,0.25724890242036297,-0.26998142903344347,-0.18026157745142432,0.19843194640336223,-0.11384820346896665,-0.19740261963220468,16,0.000709943635,0.005665750168480536,16,-0.0005976922818109178,0.030548168416387605,-0.02698510322252747
2016-03-01,0.34427993757161623,0.004000643212388895,0.04584263703659872,-0.011257764585478537,-0.4088674268148495,-0.43787186299693714,0.12158962205608873,0.05753921149812965,-0.14738762013619694,0.01019765522605472,23,0.0007182557539130434,0.006610578657608727,23,0.007662560460842553,0.022258298578822104,-0.11714939619630231
2016-04-01,-0.013108678253153353,-0.1689716223372202,-0.39374666450869433,-0.029960332719814436,0.30619119051409155,-0.21900739328812033,-0.12813844664296864,-0.053555363303427694,0.07595318664407195,0.263106285362923,20,-0.001052320807,0.006428361571359744,20,0.0005507032131891002,0.015070360291323491,0.15908947584960562
2016-05-01,-0.3594946676491359,-0.05135315401650565,-0.18355313476150717,0.3406475735429015,-0.3088485914360862,0.12747738067090206,-0.05312706237239201,0.3750774115359594,-0.5894196791023889,0.16383217286704896,21,0.0014565807476190477,0.005918844701610528,21,-0.001437410726464972,0.0201492049474383,-0.15376568361365278
2016-06-01,0.06592728294420655,0.19861993954873033,0.19028428873295455,-0.280222605614493,-0.1483146227709753,0.2965583358526435,0.27780315787986165,-0.15068457706558858,0.03446036924566911,0.03800692668268842,20,0.0004187094389999999,0.004621088008170025,20,0.0034494541950883745,0.016606010346256046,0.1302389818921252
2016-07-01,-0.08708015272622067,-0.3232538521953953,0.12040176413119806,0.2521598300812061,0.022825815842702525,-0.2373686257168785,-0.0763386761646946,0.38684296766766213,-0.14005484503807517,-0.18729871036443121,21,-0.002611621010095238,0.005011083978316418,21,-0.0010617349342553239,0.012790771410317571,0.5364118199235715
2016-08-01,-0.19120061428463572,0.2694773378498968,-0.33733275055843126,-0.034405150962773516,-0.22157549779012564,0.21822851012820413,-0.33707665619537724,0.2822754862327536,-0.056993844632738426,0.5086449444270194,23,0.0008062992056521738,0.0052696845264959945,23,0.002272321004757687,0.008760383695466839,0.250688203653781
2016-09-01,-0.07824875537573449,-0.40670145041221545,0.2660322320502067,0.052054538656668335,-0.20104231797371608,-0.17685370359256203,0.09335572775385677,0.4687833836688917,-0.04837873511002438,0.04796603132053825,20,-0.00042435588720000016,0.00600398372861776,20,0.00024051007821066975,0.010712692311478688,-0.17331282318914124
2016-10-01,0.3212124726757618,0.20772070319770716,0.14586932773767283,-0.30090522273550696,0.14264776767666204,-0.0717770528947536,-0.5061731202794459,-0.20873327187455154,-0.37369368988438084,-0.4008344732473346,16,0.002543642805625,0.006689569706272865,16,0.0030754440743889465,0.008520626629498181,0.2413666918935828
2016-11-01,0.15042211259426033,0.032841529216479225,0.0498803557364432,-0.21507503468994296,-0.2470139033531488,-0.12314575579550881,-0.18954180005621798,0.11145785475457773,-0.18493118323446062,-0.18019043572461127,22,0.000600659516818182,0.006179130361876744,22,0.0014038206680394136,0.007286250848641964,0.009932781570942737
2016-12-01,-0.13152274071473008,-0.44790520845754095,0.33665467384174913,0.2546932111700597,0.0077467391872365066,-0.11850392998229792,0.02736928178361353,0.41827602934793673,-0.007396494494227374,-0.3003022312274108,22,-0.0044459656699999996,0.006350980035614012,22,-0.0018262401417103757,0.014349321219467748,-0.10653467686598082
2017-01-01,0.2638312645829824,-0.20991579475091834,-0.2817531364452311,-0.04803749807397432,0.16826655668854953,-0.2084055400308903,-0.35330879362813017,-0.4802272364460458,-0.3788350788452112,-0.02306828140978256,18,-0.00022686300755555552,0.006018061878903318,18,-0.002097566246281211,0.014553804492451073,0.17438229602870167
2017-02-01,0.28302414067820114,0.22848992102126045,-0.12211672603700478,0.04510974255227141,0.00935494585789046,-0.06481923418820279,0.03784072207720215,-0.10500482402126177,0.07198601382358566,-0.12377108798781353,18,0.002036037237777778,0.006031328885100509,18,0.0020589759030397777,0.006712509216843836,-0.22031318565062868
2017-03-01,0.11498117641381257,0.18064038641329944,-0.17779478939719415,-0.35017998365758113,0.041988860842171426,-0.08561697318965608,0.6791837136683999,-0.008833164459247088,0.0804850925461864,-0.10814875623544311,23,0.00017686673260869576,0.005140740309950579,23,-0.0011602504865484825,0.007472047978084031,-0.08700944373033719
2017-04-01,-0.12750338730956648,0.1537496177614354,-0.05343837229934579,-0.25169577443009705,0.008773686566093054,0.0606149838857324,-0.15616461105216203,-0.08800555552660091,-0.22755561949854258,0.15688890308248277,18,-0.0010322519266666664,0.006355650705260605,18,-0.004706804261244656,0.012385909448512863,0.3340070858112594
2017-05-01,0.1817159143623733,0.23670637660937896,-0.3061728847324519,0.034803337438718614,-0.2994517710438166,-0.303216273934948,-0.332052836693383,-0.3559156254056453,0.0006321239619916062,0.05048193171578416,20,0.0002671569564999999,0.004703094331420553,20,-0.004296880029940704,0.011987297854531868,0.3767798806697988
2017-06-01,-0.06902072135261296,-0.4796690381443129,0.39123528423261383,0.3828106675845691,-0.4897437049491385,-0.1631009933194229,0.24590853695669776,-0.23892604971162776,-0.43350941204080673,-0.002148787924295507,22,-0.00039533420909090925,0.007328783959852764,22,0.0010558219929490782,0.01228410596686415,0.15077227820251876
2017-07-01,0.14561580798771842,-0.22349005671953912,-0.287641453179606,0.08763996876284222,0.06342055209255093,0.04434693907658872,0.0033634058555865906,0.26313251502244606,0.23393614419304376,-0.08940446295179318,21,0.0016185311133333333,0.006337797471444967,21,-0.0007693619273504525,0.014822234015651458,0.3515682835192648
2017-08-01,-0.1046869214428789,0.06395814922984087,-0.49460672558967933,-0.08888538938667179,-0.1205390434101284,0.5290928873709794,-0.15009087970618706,0.12415461190814962,-0.45317240152017113,0.10019389703017177,23,0.0016098320469565218,0.005765414848934407,23,0.0014574431864076622,0.007486675642004348,0.051963301570756286
2017-09-01,0.16033454402434918,0.2512206045990054,0.31879475824925924,-0.14615884234006069,0.2998003419285425,0.03932722162059562,-0.08724607010897734,0.11840420024174948,-0.32817175001335036,0.04504249285919307,21,0.0010488569555714283,0.004955426602503202,21,0.0008869823589813856,0.006171491001395058,0.03015488682704696
2017-10-01,-0.14904371019846097,0.18781738043746027,-0.02226255134796144,-0.10133698096593172,0.028050080073299857,-0.24268690493842396,-0.07642303900375196,-0.2691067783278372,-0.09896999701633677,-0.05717304180158206,17,-0.0008795889441176471,0.006867189436365115,17,-0.0015269099160463882,0.011113101257510886,0.045154532050605455
2017-11-01,-0.14306864812316322,-0.19746679810344453,-0.22717471177010698,0.34521390157313586,0.058548142804520246,-0.25752357723889685,-0.011105406821282937,0.008711693979884775,0.2324383711066273,-0.15423334798181687,22,-0.002443800991045454,0.0057487021454261855,22,-0.003502738926999899,0.010871138557553261,-0.14007552692307243
2017-12-01,-0.28496042754542567,-0.13410364665308708,-0.07580916010908774,0.1982717608784178,0.16000729733800287,-0.43957414706620773,0.3892049045992995,0.23494282061783775,-0.19584951199087336,-0.05659248441894827,21,0.0022966217509523806,0.006379384976402629,21,-0.000899322063898381,0.009789022863662428,-0.15675319922056416
2018-01-01,-0.18963848072455275,-0.2811186913253395,-0.04174014445651255,-0.06677408614997744,-0.12546835517657426,-0.07712077190924065,0.16715568782964196,0.3955064755151704,-0.19891298915682779,-0.261127135340028,22,-0.0021062621690909095,0.005893833628599598,22,-0.00208522073181065,0.00886605889442744,0.15287690265104031
2018-02-01,0.14578182224707256,0.20559260671226426,-0.04466220777518069,-0.19083056865289086,-0.47320904580255685,-0.057476128956718005,-0.22284267067971922,0.021764629263823238,0.02059012759562886,-0.2225417472587091,15,-0.0018312034513333331,0.010157682976287314,15,-0.003248419476037984,0.021237373981020557,0.20255591824725863
2018-03-01,0.24512727288909222,0.14344349957835512,0.11252508371484803,-0.22865906612050638,-0.16553371835765068,-0.05322347037618998,-0.054717698297869426,-0.3287610867948889,-0.08129037554572278,-0.0018125071914457786,22,0.002015713329090909,0.005483245105938404,22,0.0022934655220790685,0.015479315971764216,0.2609482426196572
2018-04-01,0.32061149551300205,-0.058142583188133354,0.18888068394943006,0.2641631225866385,0.17750994506198883,0.06108164967537899,0.20051719504787,0.1472776589822472,-0.4018581960313936,-0.5272559857019805,18,-0.0022690313154999997,0.004985295491525352,18,-0.0024109477515681325,0.011425120513159269,-0.20303718184692165
2018-05-01,-0.06838289358514381,0.27037516233005315,-0.18027269892422984,0.13043151574623194,0.07939587715390127,0.028394238601124493,0.18841273056647437,0.11393088693718327,0.23717182593583708,-0.22569797449388354,22,-0.0004110141754545455,0.0053291495553750515,22,-0.00014240497367088667,0.012670839383705623,0.08155898505139138
2018-06-01,-0.0498421759621645,0.3072270675172868,-0.16063279480551307,-0.3538867787308539,-0.2751186068116182,-0.3402389141388558,-0.23925200253969903,0.27559953271095405,0.029780944752724584,0.30213338013052804,20,0.0005885719499999995,0.009233769624284805,20,-0.005422107477999695,0.021106925475885163,-0.17258751538136047
2018-07-01,0.14268803299601368,-0.08447262933457629,0.009058359398559916,0.27128052231865585,-0.1061296904560842,-0.1454919962283681,-0.21561982577467984,-0.311423418271161,0.16360034378955157,-0.011728209710352202,22,0.0005123132090909091,0.007874933503203223,22,-0.000354314360230077,0.014350465643247521,0.26761738816930813
2018-08-01,0.5209886568969903,0.39231961840670954,0.04802661715865675,-0.14255865451005514,-0.29630729577829135,-0.24273536908916554,-0.29855479985712924,-0.13080541592948813,0.0647372448538833,-0.19376429527867417,23,4.241832391304316e-05,0.006618931405263657,23,-0.0034566468986396044,0.014199277535676836,-0.013819545883542981
2018-09-01,0.26515651775046034,-0.2187791026127732,-0.465859849574607,-0.43075021062267815,-0.16117588993947798,-0.17308461267339048,-0.19475259105085183,0.1788193032709494,0.17869176815933838,0.27696726548908224,19,0.0004642475599999999,0.004632267703649332,19,-0.0005953746244101895,0.010877402556371409,-0.07033146484627725
2018-10-01,-0.2480278244485213,0.04195604537011658,0.21360134774142356,-0.24822339964554913,0.3146541627635108,-0.2346225253549895,-0.20840440921367892,0.04425123959218334,-0.24337198910302552,-0.09793300947160852,18,0.0005146174366666665,0.00714620760249038,18,-0.00496074537895809,0.02539704165959541,-0.2603800643639423
2018-11-01,0.22473770368976326,-0.12015443276744933,-0.21743411645504832,-0.2814527106181037,-0.3809411731195266,-0.17177897104975673,0.23912059880113873,0.32792724551742264,0.40701568262548954,-0.07357379839696705,22,0.0012591736695454546,0.006061817764686747,22,0.0024673777032684172,0.01691188880660009,0.25049870182406836
2018-12-01,0.2532049077747558,-0.14267832902379565,0.010582163209190185,-0.1759137125261268,-0.29749807363331887,0.06532868234595304,0.3853808123409645,0.27970948175916555,-0.48588816897850784,-0.16623709964475175,20,-0.0012471596535,0.004137923840435271,20,-0.002041763233939639,0.012700175257958949,-0.06256120918848408
2019-01-01,0.1136843841316936,-0.12593669306738886,0.21377957155052135,0.1743864180806395,-0.4677593648811591,-0.07458005059063542,0.08705760888649554,0.035160091416936996,0.06009765406331171,0.35745749338427324,22,0.0010763412545454543,0.005567072180408365,22,-0.0013656948891045996,0.011868324850222605,-0.4267151617534064
2019-02-01,-0.0845152618412327,0.09676493891123673,0.39929655862298946,-0.2945668766146346,0.052488257968584,-0.480527974768562,-0.15644982920848013,-0.03199692528077181,-0.14308303021267993,0.24907972162510372,15,0.00371545902,0.007699608751684025,15,0.013482916829236411,0.0149758988345356,-0.24255372270421077
2019-03-01,-0.074432056887382,-0.10282783106943923,-0.08915835113887004,0.20536406131168014,0.2142659067130944,-0.43612277532495025,0.05758080365486672,0.07346090160017268,-0.21086725316144164,0.03296966972836887,21,0.002820299176190476,0.007403308059319304,21,0.005380907038805281,0.021610098696417907,0.07263369887261585
2019-04-01,0.24876149306450251,-0.0470433451202511,0.18928484786598151,-0.11225605300086353,-0.21154515736774301,-0.09402205395730566,0.156597145068091,0.014693934913239386,-0.1467198807744603,0.4406145484723293,21,-0.000752550179047619,0.004443316014337333,21,-0.0022375238595326243,0.01819435134464219,0.07396864368203473
2019-05-01,0.03037244809017662,-0.18464361746629665,0.0824942977039518,0.14753397296284823,-0.33521391369402354,-0.4146193023300498,0.004097119335361079,-0.14316163024162137,-0.17158198905221336,0.1713881880968602,20,-0.00218700999,0.005671475880650241,20,-0.0018680517583654897,0.024086728012286056,0.3290079269554749
2019-06-01,-0.09432654173187086,0.01932427446745698,-0.08511294482638018,-0.16235426604066697,-0.26859356894997094,-0.006029230999142641,-0.01163469332141989,-0.14936972293246922,0.09712289725477301,-0.020600500562939106,19,-0.000687933582631579,0.00458957478263632,19,-7.882122203814721e-05,0.015705746381421262,-0.25082277836882355
2019-07-01,0.4052487260470304,-0.060816186093791726,-0.20332919514454173,-0.35253754836459383,-0.27105298850831716,-0.2526069846249453,-0.2766949330333319,0.20279177183472957,0.26197953567686694,0.22069400402231704,23,-0.00026962843739130444,0.005818383035242118,23,-0.0009498476936024522,0.014358078310851598,-0.04269729926378575
2019-08-01,0.03802922422334848,0.2646463385197443,0.20176425606550966,-0.12175149485975702,-0.013308483212445883,0.16105015297329212,-0.03534323378354539,0.3414611265134221,0.037577431591188135,0.39400459901732954,22,0.0035744204577272728,0.006234335087559012,22,-0.00047259356582215003,0.013346497268905988,0.26380096740598746
2019-09-01,0.11151390130896646,0.126568176320489,0.33509916436813897,0.2235393027079066,-0.20220051682706555,0.04767981792097987,0.2557537822013363,0.21994589988367416,-0.05326651959443574,0.22504514089378,20,-0.0014677549515000003,0.006243325157167236,20,0.0009054026513988258,0.014726464457567706,0.14125498201499861
2019-10-01,0.13975706449646735,0.5114569710915237,-0.2893779318116972,-0.132865463106997,-0.41845579752122053,-0.24809420291820533,-0.3174481173946631,-0.22989787965501474,0.0022904811225801756,0.33295470915958547,18,-8.437216772222233e-05,0.004916359214733,18,-0.00014025691827503872,0.011449246198230331,-0.028671436138617383
2019-11-01,0.02535998919333903,0.13473094591096343,-0.06466407698378888,-0.1123572101318855,-0.22199722659884505,-0.6416691184697124,-0.09531965316103233,-0.23075445157766533,-0.05220314188620469,0.019621922061917867,21,-0.001814965844761905,0.005542380358108441,21,-0.0015381063878213237,0.009312847681425476,0.06571987990444116
2019-12-01,0.10339422431863826,0.25922714276124004,-0.26635621145614496,-0.08172620807138414,-0.16673132196207321,-0.2148282316041796,-0.2331803230747464,-0.04836268471316351,0.03211906514859781,-0.1261024509603939,22,0.0024476389213636362,0.004346729527657706,22,0.0036140716931077317,0.009071503856628057,0.032177938729713494
2020-01-01,-0.4502802555470455,0.277904619275665,-0.2738396200859356,0.010320820228726723,-0.30197727203760133,0.2200008341143958,-0.20659473380487528,0.3789207832754564,-0.27557724408199347,0.019586065290809956,16,0.0027508951837499998,0.006503671042201095,16,0.001154954669873438,0.013476627051491687,-0.024011787266747884
2020-02-01,-0.24035900192283963,0.06404118326752682,-0.23381868219898805,0.10325833290485309,0.37345068312293744,0.12019223714968814,-0.012229053987822121,-0.14734114389995123,0.11248366777706006,-0.13825688218462834,20,0.0038700215029999997,0.006928920675008903,20,0.0012555224100167348,0.029637608902540195,-0.03616502734233515
2020-03-01,-0.5499478419370394,0.2589554132594137,-0.05198682077601494,0.11154775328557537,0.03565455655469228,-0.05107551817703794,0.2425159008507082,0.02882361111357098,0.14524164065363504,-0.08097989648450529,22,-0.001244896612818182,0.006234722436450787,22,-0.0018353600743965047,0.02139704536491085,0.03397555879020984
2020-04-01,0.1784029442625235,-0.29431722457090176,-0.047171799394684986,0.2857234055133199,0.16048210439408514,-0.22054181553583527,-0.07225619884322926,-0.047308317638373475,-0.16146101534206223,-0.03882608135863321,21,0.001897627859047619,0.00388091686532014,21,0.0008916918227655898,0.016020918004139434,0.03022414543776872
2020-05-01,-0.24536148206130814,0.25889532352484423,0.1447519782940527,-0.047373303532045406,0.12606553079328325,0.16406174563199005,0.1979799042101108,-0.03840438456533836,0.08115060442262209,-0.055413057388155565,18,-0.0010957859681111112,0.006625204829489838,18,0.0012450370278573725,0.010646937487217779,0.01298324480923509
