date_key,gain_whole_market_1,gain_whole_market_2,gain_000852.SH_1,gain_000852.SH_2
2005-08-15,0.0,0.0,0.0,0.0
2005-08-16,0.0099392256241033,0.0,0.0,0.0
2005-08-17,0.016689869465236498,0.0067506438411332,0.0,0.0
2005-08-18,-0.007035100054457802,0.0067506438411332,0.0,0.0
2005-08-19,-0.0003097012958119018,0.0134760425997791,0.0,0.0
2005-08-22,0.0155787422062393,0.0227821468234206,0.0,0.0
2005-08-23,0.0005434651611165003,0.0077468697782977994,0.0,0.0
2005-08-24,0.0173586250930078,0.0167521025230897,0.0,0.0
2005-08-25,0.014520967482159398,0.013914444912241301,0.0,0.0
2005-08-26,0.0108422065975986,0.010235684027680502,0.0,0.0
2005-08-29,-0.0009587788448928002,-0.0015653014148108973,0.0,0.0
2005-08-30,0.0018183664319269999,0.0012118438620089028,0.0,0.0
2005-08-31,0.025443193581489502,0.015364456901682703,0.0,0.0
2005-09-01,0.007669505156256102,0.015364456901682703,0.0,0.0
2005-09-02,0.009285144104791702,0.018862608352874302,0.0,0.0
2005-09-05,0.014244150610930002,0.023821614859012602,0.0,0.0
2005-09-06,-0.0193321955102904,-0.0097547312622078,0.0,0.0
2005-09-07,0.009184761341691803,0.018762225589774403,0.0,0.0
2005-09-08,0.009405259959318502,0.021403681183189804,0.0,0.0
2005-09-09,-0.0013434562461695984,0.010654964977701704,0.0,0.0
2005-09-12,0.0006740211338407015,0.012672442357712003,0.0,0.0
2005-09-13,-0.0089392256093138,0.012672442357712003,0.0,0.0
2005-09-14,-0.0022999739364742994,0.012672442357712003,0.0,0.0
2005-09-15,-0.0035079802014352994,0.011464436092751003,0.0,0.0
2005-09-16,-0.009149460446095799,0.009296245681637902,0.0,0.0
2005-09-19,-0.008006390034843299,0.009296245681637902,0.0,0.0
2005-09-20,-0.008006390034843299,0.009296245681637902,0.0,0.0
2005-09-21,-0.008006390034843299,0.009296245681637902,0.0,0.0
2005-09-22,0.0146322877510717,0.009296245681637902,0.0,0.0
2005-09-23,0.0146322877510717,0.009296245681637902,0.0,0.0
2005-09-26,0.0113738783832423,0.006756222622265502,0.0,0.0
2005-09-27,0.0416141280780654,0.006756222622265502,0.0,0.0
2005-09-28,0.0410720716798666,0.006756222622265502,0.0,0.0
2005-09-29,0.015852816626272203,-0.004988079957961397,0.0,0.0
2005-09-30,0.019156527431913404,-0.001684369152320197,0.0,0.0
2005-10-10,0.008119045057042805,-0.001684369152320197,0.0,0.0
2005-10-11,0.0321994626316869,-0.001684369152320197,0.0,0.0
2005-10-12,0.035336757115483605,0.0014529253314765032,0.0,0.0
2005-10-13,0.035336757115483605,0.0014529253314765032,0.0,0.0
2005-10-14,0.008637714496692303,-0.0252461172873148,0.0,0.0
2005-10-17,-0.009926324541274699,-0.035809891734490396,0.0,0.0
2005-10-18,-0.009926324541274699,-0.035809891734490396,0.0,0.0
2005-10-19,-0.005895471439630599,-0.035809891734490396,0.0,0.0
2005-10-20,-0.004583383363742799,-0.035809891734490396,0.0,0.0
2005-10-21,-0.009560310276258999,-0.035809891734490396,0.0,0.0
2005-10-24,-0.013326793071735699,-0.039576374529967095,0.0,0.0
2005-10-25,-0.0053589346460077986,-0.0316085161042392,0.0,0.0
2005-10-26,-0.026206087274925398,-0.0316085161042392,0.0,0.0
2005-10-27,-0.023319221641445422,-0.02872165047075922,0.0,0.0
2005-10-28,-0.03436538380991482,-0.030453575604920423,0.0,0.0
2005-10-31,-0.04666344498195802,-0.04275163677696362,0.0,0.0
2005-11-01,-0.05346257461427622,-0.04666213491686962,0.0,0.0
2005-11-02,-0.04571248483561882,-0.038912045138212226,0.0,0.0
2005-11-03,-0.06413390207077452,-0.05733346237336792,0.0,0.0
2005-11-04,-0.07259270478548902,-0.06147950383102902,0.0,0.0
2005-11-07,-0.07760116923511251,-0.06648796828065252,0.0,0.0
2005-11-08,-0.07760116923511251,-0.06648796828065252,0.0,0.0
2005-11-09,-0.08044041075445531,-0.06932720979999532,0.0,0.0
2005-11-10,-0.11220131363208881,-0.08239876934618992,0.0,0.0
2005-11-11,-0.11220131363208881,-0.08239876934618992,0.0,0.0
2005-11-14,-0.11943383822073451,-0.08545620279093892,0.0,0.0
2005-11-15,-0.11943383822073451,-0.08545620279093892,0.0,0.0
2005-11-16,-0.13358989438626212,-0.09207628804536962,0.0,0.0
2005-11-17,-0.1325997944077328,-0.09207628804536962,0.0,0.0
2005-11-18,-0.08786033483989791,-0.04733682847753472,0.0,0.0
2005-11-21,-0.08866072269253941,-0.048137216330176216,0.0,0.0
2005-11-22,-0.05746525751485851,-0.048137216330176216,0.0,0.0
2005-11-23,-0.04076852385105621,-0.048137216330176216,0.0,0.0
2005-11-24,-0.024887765130142313,-0.032256457609262316,0.0,0.0
2005-11-25,-0.024887765130142313,-0.032256457609262316,0.0,0.0
2005-11-28,-0.03428541621474021,-0.041654108693860215,0.0,0.0
2005-11-29,-0.03646387061974731,-0.03153686433518982,0.0,0.0
2005-11-30,-0.03059234335708381,-0.02580717316565082,0.0,0.0
2005-12-01,-0.03235976198568441,-0.026715922907164118,0.0,0.0
2005-12-02,-0.06394321280857732,-0.058299373730057016,0.0,0.0
2005-12-05,-0.10431731131484981,-0.07670561627200402,0.0,0.0
2005-12-06,-0.1336608578071484,-0.10269343382958422,0.0,0.0
2005-12-07,-0.127049891717951,-0.11358297895835762,0.0,0.0
2005-12-08,-0.1293811642656813,-0.11591425150608792,0.0,0.0
2005-12-09,-0.0970681348924852,-0.11591425150608792,0.0,0.0
2005-12-12,-0.083713307819983,-0.11243130084417131,0.0,0.0
2005-12-13,-0.0847963669151816,-0.11322549120509061,0.0,0.0
2005-12-14,-0.0477909985807672,-0.08647273270722901,0.0,0.0
2005-12-15,-0.0602093486275364,-0.10080796639994331,0.0,0.0
2005-12-16,-0.0650931284512673,-0.10080796639994331,0.0,0.0
2005-12-19,-0.06444330620169231,-0.10015814415036832,0.0,0.0
2005-12-20,-0.059570987519249906,-0.10015814415036832,0.0,0.0
2005-12-21,-0.059984503827497405,-0.09602119920332092,0.0,0.0
2005-12-22,-0.059984503827497405,-0.09602119920332092,0.0,0.0
2005-12-23,-0.059984503827497405,-0.09602119920332092,0.0,0.0
2005-12-26,-0.030503715310560606,-0.09602119920332092,0.0,0.0
2005-12-27,-0.034307314219653405,-0.09654528775077552,0.0,0.0
2005-12-28,-0.026346858976678204,-0.09171615173831271,0.0,0.0
2005-12-29,0.021886138582556093,-0.05547498681165221,0.0,0.0
2005-12-30,0.014219094631730992,-0.05547498681165221,0.0,0.0
2006-01-04,0.08496046621318688,-0.05547498681165221,0.0,0.0
2006-01-05,0.1520172820159556,-0.0009578061542094077,0.0,0.0
2006-01-06,0.19533736954376252,-0.0009578061542094077,0.0,0.0
2006-01-09,0.2273425514741742,0.014774439114741193,0.0157322452689506,0.0157322452689506
2006-01-10,0.2430526773405487,0.03048456498111569,0.0185366011762439,0.0185366011762439
2006-01-11,0.210308903178834,-0.0022592091805990096,0.009226115064227202,0.009226115064227202
2006-01-12,0.210308903178834,-0.0022592091805990096,0.009226115064227202,0.009226115064227202
2006-01-13,0.1999577543105407,-0.01793063971519341,0.0145463967305283,0.009226115064227202
2006-01-16,0.1187481629345271,-0.05311694340725421,0.0014050767651615,0.009226115064227202
2006-01-17,0.1273134142808493,-0.054258489837229806,0.0014050767651615,0.009226115064227202
2006-01-18,0.16792798462593211,-0.054258489837229806,0.0206458391831994,0.009226115064227202
2006-01-19,0.20687181130233523,-0.040068948967790306,0.0266244547085235,0.009226115064227202
2006-01-20,0.20675348885924263,-0.04018727141088291,0.0204257590731514,0.0030274194288551015
2006-01-23,0.21164092561399314,-0.03500230592753901,0.0204257590731514,0.0030274194288551015
2006-01-24,0.20756450181282843,-0.03907872972870371,0.0139302604610426,0.0030274194288551015
2006-01-25,0.18430860830148793,-0.03907872972870371,0.0139302604610426,0.0030274194288551015
2006-02-06,0.29378488702602484,-0.03907872972870371,0.0139302604610426,0.0030274194288551015
2006-02-07,0.2848432769713172,-0.04541396947157391,0.0075950207181724,0.0030274194288551015
2006-02-08,0.31105971252250975,-0.01919753392038141,0.0178671293014197,0.0030274194288551015
2006-02-09,0.25946730002646784,-0.057665388299835016,0.0066658811984277,0.0030274194288551015
2006-02-10,0.2710998211209422,-0.05845054385008881,0.0066658811984277,0.0030274194288551015
2006-02-13,0.269962099464364,-0.05845054385008881,0.0066658811984277,0.0030274194288551015
2006-02-14,0.303572984228426,-0.02483965908602681,0.0148570092512826,0.01121854748171
2006-02-15,0.3087365205961077,-0.02183031632200641,0.0148570092512826,0.01121854748171
2006-02-16,0.19931814251545277,-0.1312486944026613,-0.0086821390807309,0.01121854748171
2006-02-17,0.18542439275335698,-0.14050047579585329,-0.0086821390807309,0.01121854748171
2006-02-20,0.1788448310635491,-0.14050047579585329,-0.0086821390807309,0.01121854748171
2006-02-21,0.2664498928087762,-0.09038628827829448,-0.0086821390807309,0.01121854748171
2006-02-22,0.2657450614300649,-0.09045920608433408,-0.0086821390807309,0.01121854748171
2006-02-23,0.2790534424323199,-0.07846248992120888,-0.0086821390807309,0.01121854748171
2006-02-24,0.2995367069495386,-0.07846248992120888,-0.0086821390807309,0.01121854748171
2006-02-27,0.2995367069495386,-0.07846248992120888,-0.0086821390807309,0.01121854748171
2006-02-28,0.3106064370781972,-0.06739275979255029,-0.0086821390807309,0.01121854748171
2006-03-01,0.3106064370781972,-0.06739275979255029,-0.0086821390807309,0.01121854748171
2006-03-02,0.33003117946185656,-0.06739275979255029,-0.0086821390807309,0.01121854748171
2006-03-03,0.33172110165956764,-0.06866194435644608,-0.008616778179598633,0.01121854748171
2006-03-06,0.3429433488603538,-0.057439697155659886,-0.006053611103090133,0.01121854748171
2006-03-07,0.27005352969805374,-0.10705498774375488,-0.035601492320023735,0.01121854748171
2006-03-08,0.28623472993675264,-0.09087378750505598,-0.036692011099013336,0.01121854748171
2006-03-09,0.31444094755020285,-0.06936432547110788,-0.036692011099013336,0.01121854748171
2006-03-10,0.31328755971692407,-0.07376065647690598,-0.036692011099013336,0.01121854748171
2006-03-13,0.31328755971692407,-0.07376065647690598,-0.036692011099013336,0.01121854748171
2006-03-14,0.31027273663466776,-0.07720107616081358,-0.036692011099013336,0.01121854748171
2006-03-15,0.35884999877922075,-0.028623814016260574,-0.028974602039915035,0.01121854748171
2006-03-16,0.36238196170808473,-0.028623814016260574,-0.028974602039915035,0.01121854748171
2006-03-17,0.35260723858310594,-0.028623814016260574,-0.028974602039915035,0.01121854748171
2006-03-20,0.39192858616791554,0.01069753356854903,-0.028974602039915035,0.01121854748171
2006-03-21,0.3958846054603403,0.01069753356854903,-0.028974602039915035,0.01121854748171
2006-03-22,0.38926717014674833,0.01069753356854903,-0.028974602039915035,0.01121854748171
2006-03-23,0.40351387322035115,0.02411416708809613,-0.017221706801431435,0.0229714427201936
2006-03-24,0.3928578444207578,0.01345813828850273,-0.027877735601024835,0.0229714427201936
2006-03-27,0.3928578444207578,0.01345813828850273,-0.027877735601024835,0.0229714427201936
2006-03-28,0.4164286861063647,0.026375214927778633,-0.025442543202909836,0.0254066351183086
2006-03-29,0.4417213568575306,0.03832949521321343,-0.025442543202909836,0.0254066351183086
2006-03-30,0.4417213568575306,0.03832949521321343,-0.025442543202909836,0.0254066351183086
2006-03-31,0.4383918741533252,0.03832949521321343,-0.025442543202909836,0.0254066351183086
2006-04-03,0.3881014383489594,0.002943879580265131,-0.025442543202909836,0.0254066351183086
2006-04-04,0.4296223369102799,0.02256713790255493,-0.025442543202909836,0.0254066351183086
2006-04-05,0.4646932095022036,0.04751706804601233,-0.025442543202909836,0.0254066351183086
2006-04-06,0.4696046692329156,0.052428527776724326,-0.025442543202909836,0.0254066351183086
2006-04-07,0.48961461114389637,0.049314979588804396,-0.025442543202909836,0.0254066351183086
2006-04-10,0.5222621732431649,0.0819625416880729,-0.006046659865795338,0.0254066351183086
2006-04-11,0.5328315137604825,0.0819625416880729,-0.006046659865795338,0.0254066351183086
2006-04-12,0.5368872745098294,0.0819625416880729,-0.006046659865795338,0.0254066351183086
2006-04-13,0.5064798238152706,0.0819625416880729,-0.006046659865795338,0.0254066351183086
2006-04-14,0.508104151443948,0.0819625416880729,-0.006046659865795338,0.0254066351183086
2006-04-17,0.5244911428131017,0.09814489222252071,0.005249560554704663,0.0254066351183086
2006-04-18,0.5436738616805299,0.11732761108994891,0.003385834793160963,0.0235429093567649
2006-04-19,0.5331882312111249,0.1163877694155489,0.003385834793160963,0.0235429093567649
2006-04-20,0.515886648332077,0.1069105601884337,0.003385834793160963,0.0235429093567649
2006-04-21,0.517667079501963,0.1086909913583197,0.005166265963046963,0.0253233405266509
2006-04-24,0.4970343315739334,0.0944006331643259,0.005166265963046963,0.0253233405266509
2006-04-25,0.4789002591899039,0.0762665607802964,0.005166265963046963,0.0253233405266509
2006-04-26,0.4676682037018861,0.0762665607802964,-0.006065789524970836,0.0253233405266509
2006-04-27,0.4528793038902917,0.0711173331516517,-0.0075184047486044365,0.0253233405266509
2006-04-28,0.5287188123306763,0.1469568415920363,0.0004904581629298632,0.0333322034381852
2006-05-08,0.5623508417846922,0.1469568415920363,0.0004904581629298632,0.0333322034381852
2006-05-09,0.6693830339866533,0.2246022900371205,0.029877201919806765,0.0333322034381852
2006-05-10,0.7313995292323033,0.2866187852827705,0.04454202860117376,0.0479970301195522
2006-05-11,0.6959819660068184,0.2512012220572856,0.04024543174602936,0.0437004332644078
2006-05-12,0.728441114403673,0.2512012220572856,0.04024543174602936,0.0437004332644078
2006-05-15,0.9308579269176896,0.45361803457130234,0.07954117702247346,0.0437004332644078
2006-05-16,0.8305637026273601,0.3533238102809728,0.05381863573455636,0.017977891976490697
2006-05-17,0.8764992720061304,0.3992593796597431,0.07301800848694366,0.017977891976490697
2006-05-18,0.8873646881468106,0.4101247958004232,0.09082188560552366,0.017977891976490697
2006-05-19,1.0232126161618895,0.5459727238155021,0.11909480505665676,0.0462508114276238
2006-05-22,1.076508254290466,0.5992683619440786,0.14481777002315105,0.0719737763941181
2006-05-23,0.8757600730337932,0.3985201806874058,0.10616528265929885,0.033321289030265905
2006-05-24,0.8417968834246137,0.3985201806874058,0.10616528265929885,0.033321289030265905
2006-05-25,0.8714795181996686,0.4282028154624607,0.12467195522399965,0.033321289030265905
2006-05-26,0.9202056314867386,0.4541106190498566,0.15057975881139554,0.033321289030265905
2006-05-29,1.0429965003526824,0.5769014879158004,0.17466612049456554,0.033321289030265905
2006-05-30,1.0797697123945913,0.5933814227540726,0.19114605533283763,0.033321289030265905
2006-05-31,1.0497615314410842,0.5633732418005654,0.19548541598767333,0.033321289030265905
2006-06-01,1.1876887145433361,0.6067086799584646,0.23882085414557253,0.0766567271881651
2006-06-02,1.181053391823213,0.6092105493441395,0.24628758875718632,0.0841234617997789
2006-06-05,1.2406158796675686,0.614109646131113,0.27357868574806393,0.0841234617997789
2006-06-06,1.2223171213871145,0.5979348210100199,0.27287572990329145,0.08342050595500641
2006-06-07,1.1017061245127153,0.5979348210100199,0.27287572990329145,0.08342050595500641
2006-06-08,1.1096705304086731,0.5979348210100199,0.27287572990329145,0.08342050595500641
2006-06-09,1.179158608408799,0.6685830779902432,0.24997045340296944,0.08342050595500641
2006-06-12,1.1910755113606535,0.6804999809420976,0.24804947665955646,0.08342050595500641
2006-06-13,1.1970383675877108,0.6873507592215241,0.25490025493898294,0.08342050595500641
2006-06-14,1.2055888063404352,0.6858251183205967,0.25337461403805556,0.08189486505407902
2006-06-15,1.199317971302129,0.6795542832822904,0.25337461403805556,0.08189486505407902
2006-06-16,1.2675787664405451,0.6795542832822904,0.25337461403805556,0.08189486505407902
2006-06-19,1.2787055781763972,0.6906810950181425,0.2645014257739077,0.08189486505407902
2006-06-20,1.3017804222455291,0.6943652450773828,0.2645014257739077,0.08189486505407902
2006-06-21,1.3017804222455291,0.6943652450773828,0.2645014257739077,0.08189486505407902
2006-06-22,1.3017804222455291,0.6943652450773828,0.2645014257739077,0.08189486505407902
2006-06-23,1.3334731874388037,0.6943652450773828,0.2645014257739077,0.08189486505407902
2006-06-26,1.3500561748155395,0.6943652450773828,0.2645014257739077,0.08189486505407902
2006-06-27,1.3500561748155395,0.6943652450773828,0.2645014257739077,0.08189486505407902
2006-06-28,1.3504952939442882,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-06-29,1.3504952939442882,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-06-30,1.3352187657427663,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-03,1.355560032427574,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-04,1.355560032427574,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-05,1.311689224303766,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-06,1.311689224303766,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-07,1.31873273473373,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-10,1.3031288191172103,0.6948043642061317,0.2654216388455263,0.08189486505407902
2006-07-11,1.2755215018147341,0.6834332187633475,0.2654216388455263,0.08189486505407902
2006-07-12,1.2764514329823082,0.6834332187633475,0.2654216388455263,0.08189486505407902
2006-07-13,1.231279136061136,0.6834332187633475,0.2654216388455263,0.08189486505407902
2006-07-14,1.1997386268263197,0.6518927095285314,0.2569065648964007,0.07337979110495342
2006-07-17,1.1833349756574116,0.6518927095285314,0.2569065648964007,0.07337979110495342
2006-07-18,1.1821681705422358,0.6507259044133556,0.2569065648964007,0.07337979110495342
2006-07-19,1.252027880290994,0.6690610415983462,0.27524170208139126,0.07337979110495342
2006-07-20,1.2892758150662138,0.6981513532459025,0.28515109658476634,0.07337979110495342
2006-07-21,1.2635578055237893,0.6981513532459025,0.28515109658476634,0.07337979110495342
2006-07-24,1.2704747973346584,0.7026801044956034,0.28376763793999465,0.07337979110495342
2006-07-25,1.2564043464310386,0.6886096535919837,0.26969718703637496,0.07337979110495342
2006-07-26,1.2479867808242817,0.6789476724893244,0.26003520593371565,0.07337979110495342
2006-07-27,1.2538236624553654,0.6789476724893244,0.26003520593371565,0.07337979110495342
2006-07-28,1.2071502707764215,0.6385185565304009,0.26003520593371565,0.07337979110495342
2006-07-31,1.2071502707764215,0.6385185565304009,0.26003520593371565,0.07337979110495342
2006-08-01,1.2460448052874882,0.6499091819553993,0.26003520593371565,0.07337979110495342
2006-08-02,1.2321913463934617,0.6463921504662969,0.26003520593371565,0.07337979110495342
2006-08-03,1.232267344727212,0.6463921504662969,0.26003520593371565,0.07337979110495342
2006-08-04,1.3530615521801506,0.7283342026849072,0.29888736116804376,0.07337979110495342
2006-08-07,1.4060092699933404,0.751519772984549,0.29888736116804376,0.07337979110495342
2006-08-08,1.3408968481669472,0.6864073511581558,0.2644685327180812,0.07337979110495342
2006-08-09,1.34763336770136,0.6922586478201561,0.2703198293800816,0.07923108776695383
2006-08-10,1.3987353651328804,0.7101916073254543,0.2703198293800816,0.07923108776695383
2006-08-11,1.4044607992455174,0.7101916073254543,0.2703198293800816,0.07923108776695383
2006-08-14,1.4674459371267679,0.7339337839405251,0.2703198293800816,0.07923108776695383
2006-08-15,1.482794319914679,0.7339337839405251,0.2703198293800816,0.07923108776695383
2006-08-16,1.5379796780690054,0.7587713712449017,0.2703198293800816,0.07923108776695383
2006-08-17,1.5379796780690054,0.7587713712449017,0.2703198293800816,0.07923108776695383
2006-08-18,1.5350184630679773,0.7587713712449017,0.2703198293800816,0.07923108776695383
2006-08-21,1.520107281924193,0.7494125230901519,0.2609609812253319,0.07923108776695383
2006-08-22,1.4660191004714611,0.7393474101443763,0.2609609812253319,0.07923108776695383
2006-08-23,1.4639807805394154,0.7374442880492832,0.2587085683809518,0.07697867492257372
2006-08-24,1.4577664598448257,0.7374442880492832,0.2587085683809518,0.07697867492257372
