date,"tautocorr(signal,0)","tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2009-04-01,,,,,,,,,,,,0,,,0,,,
2009-05-01,,,,,,,,,,,,0,,,0,,,
2009-06-01,,,,,,,,,,,,0,,,0,,,
2009-07-01,,,,,,,,,,,,0,,,0,,,
2009-08-01,,,,,,,,,,,,0,,,0,,,
2009-09-01,,,,,,,,,,,,0,,,0,,,
2009-10-01,,,,,,,,,,,,0,,,0,,,
2009-11-01,,,,,,,,,,,,0,,,0,,,
2009-12-01,,,,,,,,,,,,0,,,0,,,
2010-01-01,,,,,,,,,,,,0,,,0,,,
2010-02-01,,,,,,,,,,,,0,,,0,,,
2010-03-01,,,,,,,,,,,,0,,,0,,,
2010-04-01,,,,,,,,,,,,0,,,0,,,
2010-05-01,,,,,,,,,,,,0,,,0,,,
2010-06-01,,,,,,,,,,,,0,,,0,,,
2010-07-01,,,,,,,,,,,,0,,,0,,,
2010-08-01,,,,,,,,,,,,0,,,0,,,
2010-09-01,,,,,,,,,,,,0,,,0,,,
2010-10-01,,,,,,,,,,,,0,,,0,,,
2010-11-01,,,,,,,,,,,,0,,,0,,,
2010-12-01,,,,,,,,,,,,0,,,0,,,
2011-01-01,,,,,,,,,,,,0,,,0,,,
2011-02-01,,,,,,,,,,,,0,,,0,,,
2011-03-01,,,,,,,,,,,,0,,,0,,,
2011-04-01,,,,,,,,,,,,0,,,0,,,
2011-05-01,,,,,,,,,,,,0,,,0,,,
2011-06-01,,,,,,,,,,,,0,,,0,,,
2011-07-01,,,,,,,,,,,,0,,,0,,,
2011-08-01,,,,,,,,,,,,0,,,0,,,
2011-09-01,,,,,,,,,,,,0,,,0,,,
2011-10-01,,,,,,,,,,,,0,,,0,,,
2011-11-01,,,,,,,,,,,,0,,,0,,,
2011-12-01,,,,,,,,,,,,0,,,0,,,
2012-01-01,,,,,,,,,,,,0,,,0,,,
2012-02-01,,,,,,,,,,,,0,,,0,,,
2012-03-01,,,,,,,,,,,,0,,,0,,,
2012-04-01,,,,,,,,,,,,0,,,0,,,
2012-05-01,,,,,,,,,,,,0,,,0,,,
2012-06-01,,,,,,,,,,,,0,,,0,,,
2012-07-01,,,,,,,,,,,,0,,,0,,,
2012-08-01,,,,,,,,,,,,0,,,0,,,
2012-09-01,,,,,,,,,,,,0,,,0,,,
2012-10-01,,,,,,,,,,,,0,,,0,,,
2012-11-01,,,,,,,,,,,,0,,,0,,,
2012-12-01,,,,,,,,,,,,0,,,0,,,
2013-01-01,,,,,,,,,,,,0,,,0,,,
2013-02-01,,,,,,,,,,,,0,,,0,,,
2013-03-01,,,,,,,,,,,,0,,,0,,,
2013-04-01,,,,,,,,,,,,0,,,0,,,
2013-05-01,,,,,,,,,,,,0,,,0,,,
2013-06-01,,,,,,,,,,,,0,,,0,,,
2013-07-01,,,,,,,,,,,,0,,,0,,,
2013-08-01,,,,,,,,,,,,0,,,0,,,
2013-09-01,,,,,,,,,,,,0,,,0,,,
2013-10-01,,,,,,,,,,,,0,,,0,,,
2013-11-01,,,,,,,,,,,,0,,,0,,,
2013-12-01,,,,,,,,,,,,0,,,0,,,
2014-01-01,,,,,,,,,,,,0,,,0,,,
2014-02-01,,,,,,,,,,,,0,,,0,,,
2014-03-01,,,,,,,,,,,,0,,,0,,,
2014-04-01,,,,,,,,,,,,0,,,0,,,
2014-05-01,,,,,,,,,,,,0,,,0,,,
2014-06-01,,,,,,,,,,,,0,,,0,,,
2014-07-01,,,,,,,,,,,,0,,,0,,,
2014-08-01,,,,,,,,,,,,0,,,0,,,
2014-09-01,,,,,,,,,,,,0,,,0,,,
2014-10-01,,,,,,,,,,,,0,,,0,,,
2014-11-01,1.0,-0.5212752262671093,-0.9999999999999999,,,,,,,,,4,-0.00750887665,0.0018946265642219493,4,0.007383075219094975,0.0038053699586470115,-0.30739015467980146
2014-12-01,1.0,-0.1041983985541025,-0.4897459361811355,0.06543297057176091,0.29046292461914613,-0.07331841324860854,-0.20278972197836814,0.07117988216088182,-0.2021878949341411,0.008060094833186617,0.24438844860019626,23,0.0014569696782608696,0.013088382471713771,23,-0.005707803874288422,0.0221162108367224,-0.29803043914296523
2015-01-01,1.0,0.007037850943093689,-0.16144765483927673,0.20632617387683488,-0.3616427674791435,-0.06774242266648894,0.07048336056988776,0.17277593449571987,0.0009362799502390281,-0.03181188004873448,0.2116326074514588,20,-0.0002074312699999999,0.00652173124417829,20,0.004463141186035495,0.013377069138601122,0.024723958608441187
2015-02-01,1.0,0.6136869433551659,0.6230125490171416,0.3735405251469759,0.23261171486788912,0.019728528428980492,-0.3803835128440312,-0.21307025534570412,-0.3513183283023874,-0.29359706323143653,-0.45668637926383165,15,-0.0009519155033333335,0.005409002805971301,15,0.005562729041605325,0.009561288947762835,0.38758666395209057
2015-03-01,1.0,0.04757888267637663,0.2498010957035803,0.05390215513736719,0.1467310632031162,-0.26427480232404205,0.24501408128359647,0.3107835631847204,0.18587707666446587,0.41798428680556216,0.2580065680944243,22,0.008136199284090909,0.007500208055723603,22,0.010746425818010108,0.011619610171465311,-0.14859654851471876
2015-04-01,1.0,0.23995636415676785,-0.18908183115268568,0.306353212686183,0.4012918502849089,0.15679289747841402,-0.03652806775002608,-0.05461252227436743,0.05495075003177084,0.13141952424941292,-0.09263457523751045,21,0.016681005614761903,0.010982326994259361,21,0.008671368647560325,0.019976873142351893,-0.15773065256730917
2015-05-01,1.0,0.21528785294568467,0.025528413891051732,-0.10951605704863253,0.07809251429415678,-0.1476828034028834,-0.25830652375751345,-0.12742111865919592,-0.3623164506240978,-0.3376123981648732,-0.2469278282461277,20,0.013810313675,0.00943033338616766,20,0.015108203382903296,0.023443177487742526,0.017408728246702355
2015-06-01,1.0,0.5569179736053569,0.40225976975745725,0.38131672913831904,0.32253665534738923,0.5711255930893505,0.09093764749429674,0.039104737008251754,-0.12291937309854607,0.14117524639875573,0.35683394092176857,21,0.008517677097619046,0.009381806462670396,21,-0.006625023497277275,0.038430169581655696,0.3941135224872157
2015-07-01,1.0,0.22713383679468405,-0.10324843945990984,0.10983794463141851,0.5132127828446891,0.06293813496415207,-0.31783143538208103,-0.05686283445282662,0.2152143362326632,0.19366254521357373,-0.2874460035427529,23,0.003020692608695653,0.016721716113739276,23,-0.008901707551993272,0.042471138350243506,0.3156143656825444
2015-08-01,1.0,0.04590675228936236,-0.08652935892537512,-0.027298905375210413,-0.02024331554101547,0.0912561609544134,0.3926444285950479,0.1591161087408915,0.17286757655843066,0.10407430797807309,0.10647196538755668,21,0.00026876925047619044,0.0078016532595834584,21,-0.0057905642640666,0.04171996335467629,0.05635437549098851
2015-09-01,1.0,-0.012418361233953651,-0.28624957292373265,-0.13795989992637786,0.08312191153138694,0.23099761224153162,0.10602131091447894,0.15715970857320982,0.07595577821518527,-0.21525680807969969,-0.3909069563841088,20,-0.0009709374474999999,0.005503130226412615,20,-0.003222949621712365,0.03434427162019385,0.009259459417809267
2015-10-01,1.0,-0.5865233813780193,-0.03761144151033489,0.3322055452249725,-0.3224193206870381,0.3531806822655179,-0.2113787289810987,-0.058592839400084744,0.06544883543459243,-0.18682020034511596,0.16554627958234322,17,0.0015871638441176473,0.00522696571936659,17,0.01049010940995999,0.024726525284636442,-0.2049770283782199
2015-11-01,0.9999999999999999,-0.21468698166154843,-0.009995905130809253,-0.1617636009287304,0.03238214243892442,-0.01644525105754091,-0.406858282918749,0.15393056614630501,-0.1433605356532503,0.13805522964435854,0.0680214082459125,21,-0.00019234929238095218,0.00569328337139494,21,0.005843825842192528,0.022993800653361443,0.12332772126326995
2015-12-01,1.0,-0.07287612972367795,0.07556883241092201,-0.05428021332060312,-0.20044304677351407,-0.26260368732413975,0.17199496986883037,0.07035332322784363,-0.2337992085168914,0.13522892808727327,-0.2318457963521135,23,0.003231717269130434,0.009181741266475916,23,0.0033215134501601916,0.01521293627248253,-0.12048173274202374
2016-01-01,0.9999999999999999,-0.17795559045518808,-0.09835796962910034,0.2796605704246277,-0.5085012231433506,-0.06455603197826702,0.12313863723094984,-0.21907735389076446,0.09033207820413294,-0.03835673487368621,-0.12790563033725996,20,-0.00013091821500000028,0.013879026434023863,20,-0.016978550829900275,0.04221993091757866,0.13337066530173458
2016-02-01,1.0,0.16138024479923813,-0.24941827053180596,-0.09223188520099711,0.31711589983373994,0.23329306291141932,-0.05638714569566986,-0.2955103343883038,-0.4260350164744689,-0.1390941001226654,-0.15490174623889283,16,0.0004558673358125,0.00856431422576708,16,-0.001077394910332187,0.031174370415452537,-0.0438914896537466
2016-03-01,1.0,-0.14211663508388567,0.04443271511985192,0.1024615846389423,-0.015234691645389195,-0.052526593099845656,-0.24572461766114256,0.17146336029584375,-0.009197819047989433,-0.43297116181265666,0.33741223589873903,23,0.0029854945608695656,0.006456598224048054,23,0.007389313204147053,0.022094775813664598,-0.3832502307919759
2016-04-01,1.0,0.484459565833477,0.4523336640247042,0.5071962207670621,0.014239621308063836,0.037836202623838994,-0.1927633201485033,-0.5163994180702767,-0.60844652790455,-0.684757913943296,-0.466038634525026,20,0.003390120052500001,0.007274538095612854,20,0.0004361372832878549,0.015160349619439292,-0.18001827287621816
2016-05-01,1.0,-0.024555518051778746,-0.2474051597146955,-0.08652899593841452,-0.27156463628528765,0.16462181032229276,0.36968943941566496,-0.19707904079247726,-0.10106282245366678,0.21610768371968778,-0.11387453853516474,21,-0.0007745756330476189,0.0062637962799264426,21,-0.0016434200040051235,0.02028287866077236,0.11462456588522404
2016-06-01,1.0,0.5016055455893328,-0.11514709164809235,-0.2443276289230399,-0.3046372452388292,-0.08565015518689491,0.27698156131298074,0.30847764352235957,0.31470654165207185,0.512672832228647,-0.06675026388437218,20,0.006059456650000001,0.008137375692021389,20,0.0033041852064373397,0.016767485766330904,-0.05706223409531969
2016-07-01,1.0,0.480395568416611,0.42628921101480804,0.3307308574900513,0.14992148172221406,0.2533461380836663,0.10514447946979039,0.17289629225209102,0.26767069156499557,0.2283256336395215,0.00615509920503899,21,0.00010220975952380943,0.00647741975528019,21,-0.0011461456381973382,0.01302343376604133,-0.1145200846540388
2016-08-01,1.0,-0.08204320081604195,-0.07808198884423063,-0.08390876378883902,0.12422456896619964,-0.2812640609499846,-0.01179712484469514,-0.07717851777818432,-0.0679416875117946,-0.18134306802305847,0.05336102617811948,23,0.000261839796521739,0.00731824547056203,23,0.0022313999473959384,0.00876544899984364,-0.17399197971129385
2016-09-01,1.0,0.1518858193668409,0.19632450791397396,0.11103376966244997,-0.32082546442832904,0.18388143119331124,-0.1840586711767006,-0.1954472961029915,0.1257119727337284,-0.09702019228196389,0.16484419949441387,20,0.0018727885349999998,0.007042460659971515,20,0.0001826081092320101,0.01078297749525697,-0.005093822628955006
2016-10-01,1.0,-0.4418657739810896,0.08337286792981188,-0.2578743648007546,0.27587170643486886,-0.20709976581749315,-0.12707895087064766,0.2656894660178514,-0.18125162345901097,-0.12395746413402536,0.22041854787817314,16,0.0025778678037500003,0.006854638342904201,16,0.003034768603667013,0.00847296855513864,-0.2902518307291189
2016-11-01,0.9999999999999999,0.03195895689271434,0.08140439156525174,-0.13736284340228402,0.21973515798102658,-0.011213600912600942,0.19732495042989215,-0.07605658325843685,-0.31490300865624526,-0.3029370705830909,0.041358997367575145,22,0.0065627330409090915,0.010389763153307793,22,0.0013763671613348958,0.0072758266187659,0.3233876980643837
2016-12-01,1.0,-0.008554234249572386,-0.002132278559867057,0.2690508456543158,-0.11867859160513163,-0.14728334736942664,-0.1058393104211522,-0.11974539193590068,-0.3099535009234204,0.16107669631151067,-0.4352364745652747,22,0.0017322848818181818,0.009986231797232644,22,-0.0019337577015032736,0.014638301485140705,0.1818559650934191
2017-01-01,1.0,-0.12416598519203519,0.3319247555880222,-0.10318552417737457,-0.3947546680058657,0.13026761841767942,0.1491337355540846,0.05351594050228817,0.13525353329129094,0.34058207473062657,-0.2581587254332409,18,0.0020555094680555553,0.007769628750297205,18,-0.0022075563284626224,0.014732231863660171,0.0855448936309867
2017-02-01,0.9999999999999999,0.04561058284888425,-0.392506739218694,-0.32387076230120143,-0.2753243781238241,0.03727675543120684,0.23927892010106622,-0.019157115930082586,0.3495365525587207,0.39683004434106345,-0.12700301082116,18,0.001259747971111111,0.006327176913825917,18,0.0020343839686607556,0.006707403190624487,0.45931726619956403
2017-03-01,0.9999999999999999,-0.18596154062648623,0.13080080817993875,-0.28217292319442344,-0.19617951265151976,0.042098425703843444,-0.18152562883896195,0.06452023527764976,-0.022796370943904236,0.33913933713268163,-0.13160377187093908,23,-0.0012067196795652174,0.0059908166355352324,23,-0.0011890854586509045,0.00751705243581486,0.008178443911065076
2017-04-01,1.0,0.13127961643849442,0.00864929214722095,-0.15727777738463045,0.16042634724866378,-0.2717914952459574,-0.13423913710517965,-0.03465148037688715,-0.025704134776944946,-0.11543794215575079,0.21948319319375426,18,0.001847849838888889,0.010914810783742708,18,-0.00479565435940089,0.01248150471352923,0.029046048540174268
2017-05-01,1.0,0.26927661867433644,-0.17056840707968124,-0.34999739820676656,-0.07259507974927101,-0.05223955890510813,0.15779451967028787,0.2618080293298045,-0.10848735059462641,-0.32590560411789654,-0.30029875336971024,20,0.004172857108000001,0.007909505207721572,20,-0.004378906774317055,0.01207655878280595,0.26524700572758403
2017-06-01,1.0,0.1476800094319916,-0.01800117442485635,-0.08234120306662727,-0.06778839829560863,0.0698171780701394,0.0521837796919718,0.33434007295939566,-0.09875398572022102,0.1482480626806211,-0.05356841413343289,22,0.0052701883213636365,0.00823680575394959,22,0.0009794647427521016,0.012333630898967525,-0.26441474777263546
2017-07-01,1.0,0.1923012501385642,0.05700790552708284,-0.3935634520084414,-0.3753663266466847,-0.26553811445294073,0.2237645847917202,0.3614689779998981,0.283813965997967,0.02857348749926124,-0.4108666260493984,21,0.005860432601428571,0.010059666360972294,21,-0.0008829961701072375,0.015168715522331217,0.205844021543576
2017-08-01,0.9999999999999998,0.1365769547593445,-0.0740690378626565,0.2915953450307458,0.026010746627707033,-0.02612013043738397,0.20448480301598818,-0.22017172124265405,-0.2528258327099705,0.245786755181353,0.09168542341254844,23,0.0047031959026086955,0.007753053834093472,23,0.0014284175028566953,0.007480033110313271,-0.09328798229541911
2017-09-01,1.0,-0.11661256849648344,0.28232022353861386,-0.38673042786028694,0.2989518837972007,0.11739883032284207,0.275664719928377,0.02853656273810221,-0.16246356300536,0.09333687649790724,0.014309085352596358,21,0.0061357090342857145,0.007244729599657636,21,0.0008675482382679191,0.006173593184448526,0.09884941025122891
2017-10-01,1.0,0.14120630430999423,-0.10011949687323948,0.14555349729869474,-0.08495057235226483,-0.2698351101309688,0.04340268838035738,0.37472109163005796,0.3554721658912276,-0.1181798963094353,-0.11578621122688282,17,0.0014172678323529414,0.006073972048914366,17,-0.0015903719945971825,0.01117805331626542,-0.06533514661962155
2017-11-01,0.9999999999999999,-0.29153536847227657,-0.23751469005706646,0.027662190478279006,0.2196845680943328,-0.2111330536553727,-0.031969049308665294,0.3717353470986028,-0.026774717317514487,-0.4789348375002678,-0.020736286218752554,22,-0.0013068008166363639,0.010376725514331468,22,-0.003569147611828105,0.011012963574057056,0.04272733149547298
2017-12-01,0.9999999999999998,-0.10430116074546956,-0.3025667799777037,0.1814841998996141,0.09008171968790725,0.14984408827348017,-0.42165643660456575,0.08891390387650212,0.35918510096302664,-0.47638788293765316,-0.2794541459036773,21,0.0007480555095238093,0.008908064845877776,21,-0.0009480344565444194,0.009844761963906845,-0.14226968219564193
2018-01-01,1.0,-0.17201575536184507,0.13999248016544902,-0.22210913631343676,0.16803226205657532,-0.23450881995188144,-0.22194097175561311,0.13412676991704497,-0.24038135969789534,0.32777260353317544,-0.26305392427358587,22,0.0023344402900000003,0.004440883070235943,22,-0.002127218955005573,0.008944205968969074,0.24272188463127228
2018-02-01,0.9999999999999998,0.27214065276251526,-0.18128156740911477,-0.24124979110063863,-0.26413328933657165,-0.8022291169990844,-0.2717510777735167,0.045428236424364714,-0.004395171539057137,-0.04223992816867359,0.5685957404823822,15,0.0013316455780000003,0.008762086261421352,15,-0.003484011104701242,0.02154030202645523,-0.1262548730922955
2018-03-01,1.0,0.4733078479661474,0.3984855057544969,-0.07437091215800606,-0.3942938604058308,-0.2617602011841189,-0.13998343807899324,0.23359056798585817,0.3213805660631635,0.7196180356797743,0.2686525133862705,22,0.007351742718181819,0.01176503562262061,22,0.0021689217797097,0.015702631126952134,0.1715198819500862
2018-04-01,0.9999999999999999,0.31489791547390356,0.30070679435625025,0.4425117535156012,0.3645976724964947,0.2796479531403606,0.19936101977857912,0.21405881021250525,0.0005421411484029856,0.20781066664422365,-0.17454284809798706,18,0.004099954977777777,0.010468982009927469,18,-0.00247950178784179,0.011460845872645899,-0.43128543854913115
2018-05-01,1.0,0.3591587540971122,0.06639828714452868,0.10437395087497858,-0.2302829504514424,-0.15159618112886586,-0.08604428716074428,0.16593190066775665,0.37941713865400617,0.14229516916446863,0.17654234691279103,22,0.004277208159090908,0.0070889232149832695,22,-0.00022343197611521796,0.01275817579517248,-0.16431923989344396
2018-06-01,1.0,0.0035269713035321008,-0.016323981998253436,-0.15234428396399693,0.014777458393109653,0.38664279067796875,0.1806808141133583,0.14751054598945149,-0.06790023939671735,0.1253156703712625,-0.01177252097915591,20,0.0006712901009999999,0.00973827418506546,20,-0.00566674775209868,0.021555477766525496,0.4860222550073056
2018-07-01,1.0,-0.07044947437910912,-0.16966887694780539,-0.05597132077931181,0.17852708851931076,-0.0344047301956545,-0.6523479707868792,0.06496671078248245,0.06837152341647974,0.08169455164460294,-0.2596920001882187,22,0.007833329604545455,0.011452334662957682,22,-0.0004576369652087408,0.014378642029004131,-0.018936502509313658
2018-08-01,0.9999999999999998,-0.25847582424440246,0.17836070451993438,-0.09216571739807133,0.016694946278690594,-0.4203555740146452,0.2702979856516743,-0.08070588488844614,0.16501470952419442,-0.02466219538302014,0.16707961911513533,23,0.0012495546469565215,0.007987251823901427,23,-0.0035636826006320214,0.014199947543541109,0.08009802198793141
2018-09-01,1.0,-0.30173200635729747,0.2742965094575332,-0.1767994496898592,0.06727215903442307,0.02128974183326949,0.03838155440184149,0.01928501866797655,-0.16325795188509862,-0.06650410886625008,0.04429855009819322,19,0.0009797148736842107,0.004554095304965043,19,-0.0006549327747745684,0.010904781144920356,0.007928668325857252
2018-10-01,1.0,0.08188438128445377,0.19654620794021804,0.2116404467753402,-0.2228935194907708,0.1383395249530937,-0.1767423356688217,-0.28247693839796123,-0.051667747662133945,-0.25620983559712607,0.07328685534265375,18,0.001914352533333333,0.00890202628839306,18,-0.005303164699634473,0.02578240727219881,-0.23641858796299017
2018-11-01,1.0,-0.19693124152928648,-0.09971260459095371,-0.07866226779527435,-0.09350621490788626,0.44106427498818784,-0.1636206062022077,0.005758642011871452,-0.41262845416981647,-0.11765459749151798,0.1887033815869233,22,0.010493594354545456,0.00835644665374725,22,0.0023201672874897323,0.017036824468792195,-0.2750754520141915
2018-12-01,1.0,0.20459248615340087,0.09222491507293254,-0.02442440074697091,0.07606879583177964,0.06274757427772876,0.282493631302383,0.10841779444701877,0.22112232593300457,-0.11551207367094884,-0.12930211221334573,20,0.00326766239085,0.006081205305706402,20,-0.002124534468157067,0.012691837370546362,-0.3152219791932304
2019-01-01,1.0,0.33515632913692633,0.08193167407741177,-0.3737575202176578,-0.3958905199095592,-0.20144654765395648,-0.0043780427534423965,0.06735807593478184,0.32387039543078827,0.1939325467649155,0.00211866590586555,22,0.0004176524909090909,0.005691915135992893,22,-0.001437171479265468,0.011874887138889867,-0.30223450020777276
2019-02-01,1.0,0.49232277482140757,0.17551774924071856,0.11483141600844035,0.00034203393983452845,0.14656169378731748,0.2532541528208058,0.3611838211585105,0.3317132374688792,0.09460033840299291,-0.12921857304657233,15,0.009247816528666667,0.011311889496397828,15,0.013284399139240196,0.014701333003818517,-0.05169595315183725
2019-03-01,0.9999999999999999,0.11920941041126501,0.2233745808630881,0.38228947427781823,0.1271116412105755,0.03741236642616091,0.2669239582634804,-0.026877231022796585,-0.13884566473455875,-0.034231366124784245,-0.5783095876403607,21,0.01656086935952381,0.014158398812876928,21,0.0051332071221291044,0.02165337793709045,-0.07169776069517111
2019-04-01,1.0,0.547777331082681,0.33556712510112785,0.1597052951706021,0.25409852496443847,0.036492777617935165,-0.08446655953197027,0.010510924086210143,-0.07103155206442452,-0.058819423646535834,0.058062625404886936,21,0.005451911625714287,0.008896994841302864,21,-0.002407320773040415,0.018320643399515377,0.382680151555851
2019-05-01,1.0,0.07418845023519355,-0.10056413169285018,0.10803634827624149,-0.072533767301327,-0.03599034699628732,0.2351839647637848,-0.3457810714524822,-0.09809971184232083,-0.12274273168806141,-0.06931953986919935,20,0.001846048425,0.006821598270899674,20,-0.002167612702872751,0.024546617290819087,0.23471707750810855
2019-06-01,1.0,0.21917471598458715,-0.4696060776097689,-0.27014013073416676,-0.03461972315272593,-0.0918305410371369,-0.16026167238200312,0.02784487720348858,0.6028727069518591,0.15766538516065826,-0.5863588288411634,19,0.0029495787357894736,0.004029467835493533,19,-0.00020187823870482108,0.01567863993907878,-0.11303936450131649
2019-07-01,0.9999999999999999,-0.25357700814040807,0.12245431242143894,-0.1390795811861253,-0.3374936069337391,-0.05030851382916727,0.12217206607331614,-0.08202161923730496,0.24266247833002164,-0.014969843972532326,0.12075333970908426,23,0.0019272910953043482,0.007172917871014584,23,-0.001054390503671774,0.014457564476983943,-0.0056790793533789295
2019-08-01,1.0,-0.04494850667578813,-0.3264626332432216,-0.005661408524204349,0.12156616787127905,0.04729600321897944,0.05946583941955013,0.04938058226762048,0.04512376659361108,-0.1022077256021286,-0.36586514400492076,22,-0.0007940303545454542,0.004467826688765853,22,-0.0005618725474672543,0.01335531911115986,-0.3831583282666403
2019-09-01,1.0,-0.09156101819604126,-0.14496882381061735,0.3516765312346067,-0.2844239769365121,-0.6059910659850283,0.23331999848267987,-0.08708310405899335,-0.4216565745451836,0.2109597754392712,0.17105979073825123,20,0.005066835504999999,0.008169563511515647,20,0.0007960930942299858,0.014780869182602248,-0.0066446915890931045
2019-10-01,1.0,-0.1392458166820005,-0.14514578316457266,0.00829737327341517,-0.10536986167445585,-0.4724906806629475,0.21500289953306703,0.02270352985763816,0.04279263078019124,0.3833546795003449,-0.08248776851583685,18,-2.4231850000000307e-06,0.006932704467518819,18,-0.00020572936473272819,0.011437997417249192,-0.07426412972774883
2019-11-01,1.0,-0.23889981672267172,0.1498266032453139,0.04264764190519043,-0.1756234090697561,0.2931451684320231,-0.5222665568510114,0.20624810896728232,-0.012358673680327125,-0.48365720504725146,0.13155035239162172,21,0.00046692657142857156,0.005715990350659618,21,-0.0015829089869757187,0.00934665948678199,-0.39596534352150087
2019-12-01,1.0,0.026912816036840842,0.08693169048011302,0.09418108176426754,0.3170215347515851,0.311083565312368,0.24323323197001756,0.14615439741559894,0.3199245462603626,0.4260765312832941,-0.07052046857486606,22,0.011267674904545456,0.007369326613653069,22,0.003566416647552264,0.009086993795424535,0.04763040353390329
2020-01-01,1.0,0.20156372464917546,0.23754998416507098,-0.027668161865851037,0.17615685275940443,0.3152007154298591,-0.05648489993387258,0.09118865256711485,-0.25989914187478563,0.16293467253359986,0.1560399734156195,16,0.0093334860625,0.006922508653007389,16,0.0010629375864206242,0.013544915631097604,0.11118749302493078
2020-02-01,0.9999999999999999,-0.015424371361304987,-0.3592824764962281,-0.24673913391126057,0.15743226550273057,0.2197455709172271,-0.24507972789585666,-0.009019346124028374,0.22062613645225737,-0.04876814723917178,-0.2426115159076738,20,0.0112316637625,0.01162755573019666,20,0.0008018870660319539,0.03034796478785114,0.2700758144905827
2020-03-01,1.0,0.2524956082345811,-0.03846546369424173,0.18512237371699203,0.19228968352818557,-0.20778752149960653,0.0400745063919987,0.2899834671169599,0.22695800606198693,-0.20835251814680736,-0.2389219694287903,22,0.003292501445454545,0.010293427919310701,22,-0.0020670620487289455,0.021455055898914915,0.135029647456085
2020-04-01,1.0,-0.472905151304131,0.1647186599265006,-0.10119134562758511,0.013845372411842667,0.10587968087620925,-0.10977960058502999,0.023599153763063787,-0.22113397378209226,0.05112825809674595,-0.0881035981489183,21,0.0016249476554285715,0.005186742328830984,21,0.0007633341568706806,0.015993363870322918,0.29928646612991766
